SchoolDist,HealthArea,Address,BldgClass,BldgArea,NumFloors,YearBuilt,XCoord,YCoord
2,6800,25 KING STREET,C5,7270,5,1920,983203,204476
2,6800,37 KING STREET,D9,20035,5,1937,983042,204508
2,6800,41 KING STREET,C3,5298,3,1920,983004,204513
2,6800,43 KING STREET,S2,4136,3,1930,982981,204516
2,6800,45 KING STREET,A4,4353,4,1899,982956,204519
2,6800,47 KING STREET,C6,9924,3,1900,982919,204524
2,6800,51 MAC DOUGAL STREET,S5,5240,4,1920,983561,204491
2,6800,49 MAC DOUGAL STREET,C3,3088,3,1900,983553,204469
2,6800,47 MAC DOUGAL STREET,B1,3040,3,1899,983542,204453
2,6800,45 MAC DOUGAL STREET,B1,3136,3,1899,983537,204433
2,6800,43 MAC DOUGAL STREET,S2,4140,3,1899,983529,204410
2,6800,1 KING STREET,C4,5195,5,1920,983502,204434
2,6800,5 KING STREET,C6,7283,5,1925,983460,204436
2,6800,29 KING STREET,R4,31054,4,1900,983129,204512
2,6800,3 KING STREET,RM,4912,5,1925,983484,204437
2,5700,501 LA GUARDIA PLACE,D4,212832,30,1966,984521,204192
2,5700,509 LA GUARDIA PLACE,K1,29000,1,1961,984600,204354
2,5700,100 BLEECKER STREET,H8,569909,30,1967,984801,204078
2,5700,171 SULLIVAN STREET,C4,9310,5,1900,984019,204491
2,5700,173 SULLIVAN STREET,C1,9625,5,1900,984033,204512
2,5700,179 SULLIVAN STREET,S5,7150,4,1900,984073,204575
2,5700,183 SULLIVAN STREET,C7,20934,6,1900,984106,204627
2,5700,183 THOMPSON STREET,C1,28623,7,1900,984191,204565
2,5700,175 THOMPSON STREET,C1,29559,6,1900,984120,204454
2,5700,169 THOMPSON STREET,S9,4800,6,1900,984124,204388
2,5700,108 WEST HOUSTON STREET,C7,6750,5,1900,984097,204345
2,5700,110 WEST HOUSTON STREET,C7,8985,5,1900,984083,204374
2,5700,112 WEST HOUSTON STREET,C4,10816,5,1900,984061,204389
2,5700,114 WEST HOUSTON STREET,S3,9025,4,1920,984039,204402
2,5700,116 WEST HOUSTON STREET,O9,28500,6,1900,984008,204423
2,5700,124 WEST HOUSTON STREET,L9,13150,6,1900,983975,204444
2,5700,128 WEST HOUSTON STREET,C7,12590,6,1900,983953,204458
2,5700,166 THOMPSON STREET,C3,2289,3,1900,984193,204328
2,5700,168 THOMPSON STREET,S1,5807,5,1900,984207,204340
2,5700,170 THOMPSON STREET,C7,23238,6,1900,984236,204361
2,5700,174 THOMPSON STREET,C1,11241,6,1900,984256,204394
2,5700,176 THOMPSON STREET,C1,11536,6,1900,984270,204416
2,5700,178 THOMPSON STREET,C1,10524,7,1900,984283,204437
2,5700,180 THOMPSON STREET,D4,27000,7,1920,984304,204469
2,5700,144 BLEECKER STREET,K4,19500,4,1900,984417,204503
2,5700,508 LA GUARDIA PLACE,K4,10500,5,1899,984386,204430
2,5700,506 LA GUARDIA PLACE,S4,8775,5,1900,984372,204409
2,5700,504 LA GUARDIA PLACE,S4,8775,5,1910,984359,204388
2,5700,502 LA GUARDIA PLACE,S4,8775,5,1920,984345,204367
2,5700,500 LA GUARDIA PLACE,S4,5675,5,1900,984331,204346
2,5700,88 WEST HOUSTON STREET,K9,7348,4,1900,984294,204235
2,5700,90 WEST HOUSTON STREET,C7,6376,4,1900,984278,204246
2,5700,92 WEST HOUSTON STREET,S2,3160,3,1920,984262,204256
2,5700,94 WEST HOUSTON STREET,S9,5460,3,1900,984246,204266
2,5700,96 WEST HOUSTON STREET,C4,3684,3,1900,984225,204275
2,5700,100 WEST HOUSTON STREET,D4,14034,6,1910,984193,204282
2,5700,104 WEST HOUSTON STREET,S4,5069,5,1900,984167,204296
2,5700,106 WEST HOUSTON STREET,C7,5133,5,1900,984150,204307
2,5700,156 BLEECKER STREET,RM,177431,11.5,1910,984192,204663
2,5700,496 LA GUARDIA PLACE,RM,11989,4,1910,984311,204313
2,5700,177 THOMPSON STREET,RM,12629,6,1903,984158,204513
2,5700,510 LA GUARDIA PLACE,RC,13686,5,1900,984449,204482
2,5700,175 SULLIVAN STREET,RM,21565,7,2002,984053,204544
2,5700,184 THOMPSON STREET,RM,98134,9,1910,984352,204544
2,5700,181 SULLIVAN STREET,R1,8158,5,1910,984087,204596
2,5700,260 AVENUE OF THE AMER,C7,15900,6,1900,983647,204837
2,5700,264 AVENUE OF THE AMER,C7,15900,6,1900,983669,204871
2,5700,270 AVENUE OF THE AMER,C7,15900,6,1900,983691,204904
2,5700,200 BLEECKER STREET,W3,14700,3,1900,983709,204978
2,5700,196 BLEECKER STREET,W3,15926,4,1919,983752,204950
2,5700,194 BLEECKER STREET,C6,11210,6,1900,983784,204930
2,5700,192 BLEECKER STREET,C6,11343,6,1900,983805,204916
2,5700,190 BLEECKER STREET,C7,11777,6,1900,983826,204902
2,5700,188 BLEECKER STREET,C7,17780,6,1900,983847,204889
2,5700,83 MAC DOUGAL STREET,C7,18634,7,1910,983776,204849
2,5700,79 MAC DOUGAL STREET,C7,18634,7,1910,983754,204816
2,5700,73 MAC DOUGAL STREET,P2,16800,4,1890,983727,204773
2,5700,71 MAC DOUGAL STREET,S5,3377,3,1960,983705,204740
2,5700,69 MAC DOUGAL STREET,S5,3377,4,1940,983694,204723
2,5700,74 MAC DOUGAL STREET,C3,3552,4,1800,983798,204608
2,5700,76 MAC DOUGAL STREET,C0,3360,4,1899,983809,204625
2,5700,78 MAC DOUGAL STREET,C0,3360,4,1899,983820,204642
2,5700,80 MAC DOUGAL STREET,C0,3360,4,1899,983831,204659
2,5700,82 MAC DOUGAL STREET,A5,3360,4,1899,983842,204675
2,5700,84 MAC DOUGAL STREET,C0,3360,4,1899,983852,204692
2,5700,86 MAC DOUGAL STREET,A4,3360,4,1899,983863,204708
2,5700,88 MAC DOUGAL STREET,A4,3556,4,1899,983874,204725
2,5700,90 MAC DOUGAL STREET,B1,3360,4,1899,983885,204742
2,5700,94 MAC DOUGAL STREET,C2,6736,4,1900,983901,204767
2,5700,96 MAC DOUGAL STREET,C0,3696,4,1899,983918,204793
2,5700,186 BLEECKER STREET,C7,9344,5,1910,983922,204852
2,5700,182 BLEECKER STREET,S4,5085,5,1900,983950,204834
2,5700,180 BLEECKER STREET,S4,5252,4.5,1900,983969,204822
2,5700,178 BLEECKER STREET,D9,11130,6,2014,983985,204805
2,5700,176 BLEECKER STREET,S4,5040,5,1900,984000,204789
2,5700,174 BLEECKER STREET,S4,5265,5,1900,984018,204777
2,5700,170 BLEECKER STREET,C7,19519,6,1900,984048,204758
2,5700,188 SULLIVAN STREET,C0,3960,4,1899,983992,204720
2,5700,186 SULLIVAN STREET,A4,3960,4,1899,983980,204701
2,5700,184 SULLIVAN STREET,A5,3120,3,1910,983967,204682
2,5700,182 SULLIVAN STREET,B9,3960,4,1899,983955,204663
2,5700,180 SULLIVAN STREET,B9,3960,4,1899,983943,204644
2,5700,176 SULLIVAN STREET,B1,3960,4,1899,983918,204605
2,5700,174 SULLIVAN STREET,B1,3960,4,1860,983906,204587
2,5700,172 SULLIVAN STREET,A4,3960,4,1899,983894,204568
2,5700,170 SULLIVAN STREET,C0,3600,4,1899,983883,204551
2,5700,130 WEST HOUSTON STREET,S3,4183,4,1900,983890,204487
2,5700,132 WEST HOUSTON STREET,S9,5744,5,1900,983873,204498
2,5700,134 WEST HOUSTON STREET,C7,7816,3,1900,983847,204515
2,5700,138 WEST HOUSTON STREET,S9,8352,4,1960,983813,204537
2,5700,142 WEST HOUSTON STREET,S3,4280,3,1940,983789,204553
2,5700,144 WEST HOUSTON STREET,S3,4073,4,1900,983771,204565
2,5700,72 MAC DOUGAL STREET,S9,7406,4,1958,983745,204582
2,5700,178 SULLIVAN STREET,R6,3656,4,1889,983931,204625
2,6400,2 BEDFORD STREET,C0,3328,4,1899,983377,204825
2,6400,4 BEDFORD STREET,B1,3520,4,1900,983366,204839
2,6400,6 BEDFORD STREET,A4,3358,4,1899,983357,204853
2,6400,8 BEDFORD STREET,C0,3260,4,1899,983346,204867
2,6400,12 BEDFORD STREET,C0,2280,3,1899,983347,204909
2,6400,14 BEDFORD STREET,C7,12860,6,1900,983332,204930
2,6400,18 BEDFORD STREET,C4,3860,4,1900,983316,204954
2,6400,32 DOWNING STREET,D4,10000,5,1910,983294,204977
2,6400,30 DOWNING STREET,C0,2940,4,1899,983330,204992
2,6400,26 DOWNING STREET,A4,4650,5,2009,983357,204985
2,6400,10 DOWNING STREET,D9,118467,7,1940,983463,204953
2,6400,241 AVENUE OF THE AMER,K4,2700,2,1900,983446,204755
2,6400,174 WEST HOUSTON STREET,C7,11900,6,1900,983440,204787
2,6400,176 WEST HOUSTON STREET,C7,12106,6,1900,983420,204802
2,6400,178 WEST HOUSTON STREET,C7,12356,6,1900,983397,204815
2,6400,10 BEDFORD STREET,R1,3780,3,1987,983355,204893
2,6400,182 WEST HOUSTON STREET,D4,71490,13,1952,983254,204733
2,6400,196 WEST HOUSTON STREET,A9,7200,3,1899,983181,204770
2,6400,204 WEST HOUSTON STREET,D4,37968,5,1869,983120,204769
2,6400,214 WEST HOUSTON STREET,I6,64260,6,2009,983022,204802
2,6400,220 WEST HOUSTON STREET,K4,4944,3,1900,982981,204767
2,6400,222 WEST HOUSTON STREET,K1,6250,1,1920,982939,204794
2,6400,226 WEST HOUSTON STREET,K2,1400,2,1900,982904,204766
2,6400,228 WEST HOUSTON STREET,L9,9765,5,1900,982876,204786
2,6400,206 VARICK STREET,K2,3810,2,1920,982848,204779
2,6400,64 DOWNING STREET,K1,1192,1,1900,982898,204812
2,6400,58 DOWNING STREET,A9,1920,3,1899,982967,204831
2,6400,46 DOWNING STREET,C5,12000,5,1900,983058,204857
2,6400,44 DOWNING STREET,C6,14227,5,1900,983087,204865
2,6400,40 DOWNING STREET,C6,36850,5,1900,983142,204879
2,6400,38 DOWNING STREET,C6,8375,5,1900,983166,204886
2,6400,29 BEDFORD STREET,C6,8735,5,1910,983195,204946
2,6400,27 BEDFORD STREET,C7,3160,4,1900,983205,204924
2,6400,25 BEDFORD STREET,C3,3000,4,1800,983213,204906
2,6400,23 BEDFORD STREET,C4,4059,4,1900,983221,204888
2,6400,21 BEDFORD STREET,C2,6100,5,1900,983231,204870
2,6400,19 BEDFORD STREET,C6,5310,5,1900,983238,204853
2,6400,220 VARICK STREET,K2,1900,1.5,1920,982862,204876
2,6400,224 VARICK STREET,S1,1500,2.5,1910,982862,204905
2,6400,226 VARICK STREET,K2,975,2,1900,982861,204925
2,6400,228 VARICK STREET,K4,288,2,1915,982861,204940
2,6400,49 DOWNING STREET,C8,13762,4,1896,983059,204992
2,6400,53 DOWNING STREET,C2,6000,5,1900,983031,204980
2,6400,55 1/2 DOWNING STREET,C6,12750,5,1900,983004,204969
2,6400,65 DOWNING STREET,C5,11460,5,1910,982895,204908
2,6400,63 DOWNING STREET,RM,49579,9,1986,982923,204966
2,6400,3 BEDFORD STREET,R4,12510,7,1986,983265,204799
2,6400,42 DOWNING STREET,R6,6850,2,1920,983115,204872
2,5700,543 LA GUARDIA PLACE,K1,31040,1,1960,984799,204683
2,5700,208 THOMPSON STREET,C6,44249,7,1909,984496,204771
2,5700,216 THOMPSON STREET,C5,7600,5,1900,984531,204825
2,5700,218 THOMPSON STREET,C7,18375,6,1900,984546,204860
2,5700,222 THOMPSON STREET,C7,18360,6,1900,984573,204901
2,5700,226 THOMPSON STREET,C7,10422,6,1900,984600,204929
2,5700,228 THOMPSON STREET,C7,8793,4,1900,984613,204951
2,5700,230 THOMPSON STREET,C7,17899,6,1900,984624,204991
2,5700,68 WEST 3 STREET,C7,10818,5,1900,984705,204975
2,5700,550 LA GUARDIA PLACE,S3,3120,4,1900,984707,204913
2,5700,548 LA GUARDIA PLACE,S3,3120,4,1900,984696,204895
2,5700,546 LA GUARDIA PLACE,C7,6498,4,1900,984677,204883
2,5700,540 LA GUARDIA PLACE,S4,7675,5,1900,984636,204832
2,5700,534 LA GUARDIA PLACE,D0,41384,8,1912,984615,204795
2,5700,532 LA GUARDIA PLACE,S4,7665,5,1900,984594,204754
2,5700,528 LA GUARDIA PLACE,D4,17150,5,1900,984574,204722
2,5700,526 LA GUARDIA PLACE,B9,7775,4,1899,984553,204690
2,5700,520 LA GUARDIA PLACE,D4,22390,7,1900,984538,204624
2,5700,145 BLEECKER STREET,S9,5809,3.5,1900,984510,204642
2,5700,147 BLEECKER STREET,C7,11082,6,1900,984486,204657
2,5700,149 BLEECKER STREET,K4,7088,4,1910,984462,204673
2,5700,151 BLEECKER STREET,C7,26892,6,1900,984424,204698
2,5700,64 WEST 3 STREET,RM,29247,11,1982,984742,204962
2,5700,542 LA GUARDIA PLACE,RM,17484,6,1928,984654,204859
2,5700,70 WEST 3 STREET,RM,9500,3,1920,984684,204989
2,5700,209 SULLIVAN STREET,D9,65048,7,1910,984321,204953
2,5700,217 THOMPSON STREET,C7,25144,7,1920,984428,204936
2,5700,215 THOMPSON STREET,C7,11790,6,1900,984408,204904
2,5700,211 THOMPSON STREET,D4,55800,6,1930,984374,204852
2,5700,155 BLEECKER STREET,K4,9000,4,1920,984350,204747
2,5700,157 BLEECKER STREET,K4,6400,3,1901,984329,204760
2,5700,159 BLEECKER STREET,D7,28380,7.5,1920,984298,204781
2,5700,163 BLEECKER STREET,K2,5000,2,1900,984267,204801
2,5700,165 BLEECKER STREET,C7,7767,6,1900,984245,204814
2,5700,167 BLEECKER STREET,C7,9694,5,1900,984224,204828
2,5700,169 BLEECKER STREET,C7,12500,5,1910,984203,204842
2,5700,207 SULLIVAN STREET,C4,5000,5,1900,984248,204889
2,5700,104 MAC DOUGAL STREET,C7,11400,6,1900,984044,204989
2,5700,212 SULLIVAN STREET,C5,6736,4,1900,984172,204998
2,5700,210 SULLIVAN STREET,C5,9525,5,1900,984158,204977
2,5700,208 SULLIVAN STREET,C4,11046,6,1900,984145,204956
2,5700,171 BLEECKER STREET,C7,11310,5,1910,984141,204881
2,5700,177 BLEECKER STREET,C7,9840,5,1900,984077,204923
2,5700,181 BLEECKER STREET,S2,3978,3,1901,984049,204925
2,5700,183 BLEECKER STREET,S2,3510,3,1901,984028,204939
2,5700,185 BLEECKER STREET,C7,18935,6,1904,983996,204960
2,5700,173 BLEECKER STREET,RM,23057,5,1900,984109,204902
2,6800,250 HUDSON STREET,O6,340618,14,1929,982216,203357
2,6800,38 DOMINICK STREET,A4,3900,3,1901,982357,203383
2,6800,36 DOMINICK STREET,C0,3272,3,1901,982378,203380
2,6800,34 DOMINICK STREET,B9,3120,3,1901,982397,203378
2,6800,32 DOMINICK STREET,A4,1699,2.5,1910,982417,203375
2,6800,119 VARICK STREET,O3,120592,12,1928,982491,203369
2,6800,117 VARICK STREET,C4,10550,5,1870,982506,203314
2,6800,574 BROOME STREET,S2,5355,4,1915,982378,203293
2,6800,576 BROOME STREET,C3,4849,4,1910,982354,203296
2,6800,282 HUDSON STREET,S3,4440,4,1900,982199,203514
2,6800,284 HUDSON STREET,S1,1260,2,1901,982201,203534
2,6800,290 HUDSON STREET,D9,25550,6,1900,982238,203584
2,6800,278 SPRING STREET,Y1,14901,3,1912,982327,203622
2,6800,131 VARICK STREET,E7,281387,11,1924,982511,203556
2,6800,304 HUDSON STREET,O6,229720,8,1900,982299,203842
2,6800,50 VANDAM STREET,O7,23618,2,1900,982463,203895
2,6800,143 VARICK STREET,K4,34457,2,1910,982576,203845
2,6800,137 VARICK STREET,O6,92406,8,1900,982525,203741
2,6800,275 SPRING STREET,Z9,0,4,1900,982411,203775
2,6800,74 CHARLTON STREET,D9,223229,13,2014,982472,204145
2,6800,66 CHARLTON STREET,H2,51420,20,2006,982553,204137
2,6800,163 VARICK STREET,O5,51000,6,1925,982617,204129
2,6800,157 VARICK STREET,E7,164791,16,1922,982554,204032
2,6800,348 HUDSON STREET,O6,259427,9,1930,982353,204378
2,6800,82 KING STREET,G1,40740,2,1925,982480,204363
2,6800,183 VARICK STREET,O5,68476,6,1930,982609,204407
2,6800,181 VARICK STREET,H2,52155,19,2010,982635,204344
2,6800,171 VARICK STREET,O6,137975,10,1926,982594,204289
2,6800,330 HUDSON STREET,RB,351759,17,1910,982333,204113
2,6800,189 VARICK STREET,O3,930680,12,1928,982511,204627
2,6400,16 CLARKSON STREET,W3,95116,5,1911,982544,204889
2,6400,225 VARICK STREET,O6,299592,12,1926,982682,204872
2,6800,505 CANAL STREET,O5,36640,6,1915,981814,203279
2,6800,511 GREENWICH STREET,K1,2948,1,1910,981792,203712
2,6800,312 SPRING STREET,K1,1750,1,1915,981839,203689
2,6800,310 SPRING STREET,S1,3175,3,1899,981865,203686
2,6800,308 SPRING STREET,C7,8395,5,1910,981891,203683
2,6800,45 RENWICK STREET,K1,1494,1,1915,981860,203638
2,6800,31 RENWICK STREET,C5,11424,4,1920,981849,203494
2,6800,38 RENWICK STREET,S0,8550,6,1905,981969,203571
2,6800,40 RENWICK STREET,D5,29654,8,1920,981974,203608
2,6800,289 HUDSON STREET,K2,4400,2,1910,982083,203672
2,6800,287 HUDSON STREET,K4,6875,4,1920,982054,203636
2,6800,285 HUDSON STREET,L8,6125,4,1970,982050,203611
2,6800,283 HUDSON STREET,E2,4400,1,1956,982047,203587
2,6800,229 HUDSON STREET,Z9,3760,5,1910,982007,203171
2,6800,225 HUDSON STREET,C7,7020,5,1910,982004,203145
2,6800,219 HUDSON STREET,G6,3510,1,1910,981988,203100
2,6800,495 CANAL STREET,O2,2000,2,1899,981952,203131
2,6800,497 CANAL STREET,O2,1417,2,1899,981938,203140
2,6800,499 CANAL STREET,S3,2684,4,1920,981928,203153
2,6800,503 CANAL STREET,H9,84517,10,2013,981965,203222
2,6800,479 GREENWICH STREET,RM,80336,6,1909,981757,203384
2,6800,20 RENWICK STREET,RM,6249,5,1890,981946,203367
2,6800,505 GREENWICH STREET,RM,152309,14,2003,981812,203601
2,6800,491 GREENWICH STREET,RM,57372,14,1915,981771,203506
2,6800,255 HUDSON STREET,R4,77913,12,2005,981981,203306
2,6800,304 SPRING STREET,RM,24791,11,2005,981982,203671
2,6800,300 SPRING STREET,RM,13140,7,2005,982038,203677
2,7700,475 GREENWICH STREET,RM,40933,7,2007,981728,203139
2,6800,22 RENWICK STREET,RM,23552,12,2008,981947,203412
2,6800,15 RENWICK STREET,R4,50059,11,0,981836,203394
2,7700,281 WEST STREET,D3,170121,10,2013,981297,203219
2,7700,288 WEST STREET,D0,37904,8,1920,981257,203313
2,7700,530 CANAL STREET,D0,28158,6,1900,981340,203382
2,7700,528 CANAL STREET,S3,4800,4,1905,981401,203374
2,7700,466 WASHINGTON STREET,D0,55352,8,1926,981362,203311
2,7700,465 WASHINGTON STREET,S4,13690,5,1900,981498,203281
2,7700,508 CANAL STREET,S2,2860,3,1899,981554,203293
2,7700,506 CANAL STREET,S2,2476,3,1899,981567,203280
2,7700,504 CANAL STREET,S1,2821,3.75,1899,981586,203274
2,7700,502 CANAL STREET,C4,3791,3,1910,981607,203260
2,7700,474 GREENWICH STREET,D4,25159,6,1900,981583,203219
2,7700,472 GREENWICH STREET,D0,9834,7,1900,981578,203183
2,7700,136 WATTS STREET,D4,19452,6,1920,981502,203158
2,7700,142 WATTS STREET,S3,5625,5,1910,981462,203164
2,6800,533 CANAL STREET,D0,45648,8,1911,981555,203512
2,6800,479 WASHINGTON STREET,L3,11389,7,1910,981546,203563
2,6800,326 SPRING STREET,S1,3149,2,1805,981618,203721
2,6800,324 SPRING STREET,S3,4260,4,1900,981638,203719
2,6800,514 GREENWICH STREET,S3,2724,4,1900,981672,203734
2,6800,512 GREENWICH STREET,L9,3024,4,1900,981669,203715
2,6800,510 GREENWICH STREET,S1,2280,3,1899,981667,203696
2,6800,508 GREENWICH STREET,S3,5800,4,1900,981644,203676
2,6800,488 GREENWICH STREET,A9,1360,2.5,1899,981631,203515
2,6800,486 GREENWICH STREET,A9,1900,2.5,1899,981632,203495
2,6800,484 GREENWICH STREET,O2,6801,6,1910,981635,203471
2,6800,553 CANAL STREET,Y6,7500,1,2014,981354,203727
2,6800,490 GREENWICH STREET,RB,110225,6,1930,981634,203596
2,7700,130 WATTS STREET,R4,23090,7,1920,981573,203147
2,7700,459 WASHINGTON STREET,RM,28078,7,1920,981500,203223
2,6800,330 SPRING STREET,RM,75631,12,2005,981565,203708
2,7700,471 WASHINGTON STREET,R1,26595,10,2009,981513,203339
2,6800,482 GREENWICH STREET,RM,17097,9,2011,981619,203442
2,6800,481 WASHINGTON STREET,RM,46006,7,1900,981553,203616
2,7700,290 WEST STREET,R4,32690,9,2013,981257,203380
2,6800,340 WEST STREET,L2,940000,4,1933,981483,204716
2,6800,319 SPRING STREET,E9,479500,3,1949,981688,204315
2,6800,500 WASHINGTON STREET,RG,430887,5,2011,981412,204078
2,6800,515 GREENWICH STREET,O5,59615,5,1910,981833,203842
2,6800,523 GREENWICH STREET,HB,59720,20,2012,981830,203920
2,6800,100 VANDAM STREET,O5,40600,6,1910,981863,203974
2,6800,78 VANDAM STREET,O6,374584,10,1907,982036,203878
2,6800,305 SPRING STREET,D7,10190,5,1920,981934,203829
2,6800,307 SPRING STREET,C7,8533,5,1900,981909,203832
2,6800,533 GREENWICH STREET,C5,17542,7,1910,981852,204085
2,6800,535 GREENWICH STREET,W9,4725,2,1900,981855,204110
2,6800,537 GREENWICH STREET,O5,70000,6,1909,981863,204173
2,6800,547 GREENWICH STREET,D4,20068,6,1920,981860,204249
2,6800,108 CHARLTON STREET,F5,22519,6,1900,981924,204225
2,6800,102 CHARLTON STREET,C4,6850,4,1900,982004,204205
2,6800,100 CHARLTON STREET,C4,6656,4,1900,982030,204202
2,6800,98 CHARLTON STREET,C4,11388,6,1901,982054,204199
2,6800,333 HUDSON STREET,O9,101290,10,1925,982119,204191
2,6800,323 HUDSON STREET,O6,193813,10,1967,982059,204096
2,6800,95 VANDAM STREET,RM,27356,6,1901,981931,204112
2,6800,104 CHARLTON STREET,RM,34976,8,1920,981967,204204
2,6800,551 GREENWICH STREET,G1,12523,1,1920,981892,204398
2,6800,341 HUDSON STREET,O6,797477,17,1931,982072,204414
2,6800,375 HUDSON STREET,O6,907938,18,1987,982054,204682
2,6400,318 WEST HOUSTON STREET,G4,8990,1,1950,981785,204942
2,6400,395 HUDSON STREET,RC,579930,9,1921,982095,204945
2,6400,        PIER 40,T2,281617,2,1960,980637,204999
