Height,Camera_x,Camera_y,Camera_z,Direction_x,Direction_y,Direction_z,Camera_type,Dx,Dy,Dz
1.6672,1.7949,1.27815,1.51474,2.92704,1.59864,0.462612,DSLR,1.13214,0.32049,-1.052128
1.56672,2.62457,1.18788,2.02371,3.14963,1.53015,0.0338755,Film,0.52506,0.34227,-1.9898345
1.71319,4.35465,1.52189,1.77377,2.8412,1.54501,0.263515,DSLR,-1.51345,0.02312,-1.510255
1.67713,4.551,1.47585,1.49631,3.1384,1.28554,0.553764,Mobile,-1.4126,-0.19031,-0.942546
1.74368,2.36884,1.3471,1.52404,2.99528,1.49526,0.139,Mobile,0.62644,0.14816,-1.38504
1.78545,2.30189,1.51553,1.51664,2.89082,1.30865,0.510477,DSLR,0.58893,-0.20688,-1.006163
1.7821,3.18008,1.49764,2.27499,2.98397,1.25824,0.357195,DSLR,-0.19611,-0.2394,-1.917795
1.67882,2.09059,1.42096,1.81963,3.28605,1.55959,0.449995,Film,1.19546,0.13863,-1.369635
1.72874,5.05278,1.43722,1.31015,3.17418,1.32647,0.0831324,DSLR,-1.8786,-0.11075,-1.2270176
1.66279,3.48642,1.39646,2.03296,3.25223,1.40381,0.430256,DSLR,-0.23419,0.00735,-1.602704
1.6208,4.00168,1.25088,1.57508,3.05093,1.33445,0.341319,Mobile,-0.95075,0.08357,-1.233761
1.7021,2.15261,1.48273,1.5059,3.02293,1.44893,0.380322,Film,0.87032,-0.0338,-1.125578
1.68748,3.834,1.53249,1.48742,3.00486,1.23346,0.154234,Mobile,-0.82914,-0.29903,-1.333186
1.75221,4.31303,1.58672,1.74796,3.06375,1.24177,0.488852,Mobile,-1.24928,-0.34495,-1.259108
1.63105,3.34649,1.36013,2.17993,3.09303,1.32019,0.238411,DSLR,-0.25346,-0.03994,-1.941519
1.74458,3.82309,1.3654,1.61159,3.14981,1.46303,0.552922,DSLR,-0.67328,0.09763,-1.058668
1.67938,4.53177,1.40708,1.18358,2.80375,1.45684,0.139036,DSLR,-1.72802,0.04976,-1.044544
1.65066,4.54092,1.49027,1.52172,2.77603,1.45712,0.5189,Mobile,-1.76489,-0.03315,-1.00282
1.70311,3.98334,1.4352,1.45456,3.15719,1.22007,0.184704,DSLR,-0.82615,-0.21513,-1.269856
1.61826,2.11174,1.45129,1.84367,3.18078,1.53465,0.546165,Mobile,1.06904,0.08336,-1.297505
1.65751,2.20581,1.32162,1.65387,3.17265,1.3164,0.143046,Film,0.96684,-0.00522,-1.510824
1.80736,1.69996,1.62836,1.35428,3.1645,1.28507,0.425202,DSLR,1.46454,-0.34329,-0.929078
1.78205,1.79479,1.45943,1.53627,2.83393,1.20146,0.559111,Mobile,1.03914,-0.25797,-0.977159
1.6556,1.75621,1.47353,1.59606,2.78465,1.33702,0.281277,Mobile,1.02844,-0.13651,-1.314783
1.77727,4.20068,1.52325,2.05488,2.78397,1.24075,0.457027,DSLR,-1.41671,-0.2825,-1.597853
1.63581,1.93647,1.42014,1.29407,2.90801,1.40368,0.594836,Film,0.97154,-0.01646,-0.699234
