x,y,z,QCLOUD,QGRAUP,QICE,QRAIN,QSNOW,QVAPOR,CLOUD,PRECIP,P,TC,U,V,W,Velocity
330,450,0,0,0,0,0,0,0.017307,0,0,1642.605957,27.439493,-6.402512,6.295496,-0.000367,8.979166
360,450,0,0,0,0,0,0,0.017642,0,0,1596.492188,27.538204,-5.507447,6.329453,0.000296,8.39011
390,450,0,0,0,0,0,0,0.01781,0,0,1588.413696,27.612574,-4.115516,5.910635,-0.000193,7.202297
420,450,0,0,0,0,0,0,0.018232,0,0,1542.582886,27.569582,-4.230871,4.79483,0.001001,6.394581
450,450,0,0,0,0,0,0,0.018552,0,0,1551.884155,27.578518,-3.624651,3.534244,0.000749,5.062507
480,450,0,0,0,0,0,0,0.019008,0,0,1506.551392,27.754635,-4.147739,3.142377,0.00024,5.203679
0,480,0,0,0,0,0.000063,0,0.014888,0,0.000063,2554.968018,23.04624,2.281241,1.836312,-0.013348,2.928529
30,480,0,0,0,0,0,0,0.013,0,0,2533.809814,23.831541,-0.108107,-0.066995,-0.000192,0.127183
60,480,0,0,0,0,0,0,0.012939,0,0,2504.618408,24.303772,-2.563321,0.003733,-0.000438,2.563323
90,480,0,0,0,0,0,0,0.012267,0,0,2429.888428,24.771021,-3.944202,0.192639,-0.000425,3.948903
120,480,0,0,0,0,0,0,0.01184,0,0,2365.099121,24.94038,-4.968596,1.061252,-0.001361,5.080669
150,480,0,0,0,0,0,0,0.012765,0,0,2282.595703,25.100832,-5.747927,1.76067,-0.000552,6.011541
180,480,0,0,0,0,0,0,0.013751,0,0,2192.442139,25.58654,-7.103539,1.974544,-0.002313,7.372862
210,480,0,0,0,0,0,0,0.014851,0,0,2077.803467,26.031353,-8.444023,2.898789,-0.000974,8.927738
240,480,0,0,0,0,0,0,0.015561,0,0,1989.373047,26.501991,-8.02137,4.428638,-0.000514,9.162708
270,480,0,0,0,0,0,0,0.016508,0,0,1887.105591,26.98189,-7.309721,4.440865,0.000795,8.552971
300,480,0,0,0,0,0,0,0.01687,0,0,1795.677246,27.400463,-6.279605,5.211032,0.00065,8.160166
330,480,0,0,0,0,0,0,0.016545,0,0,1751.188599,27.689224,-4.717833,5.416945,0.001306,7.1834
360,480,0,0,0,0,0,0,0.016553,0,0,1695.599854,27.834402,-4.458849,4.609884,-0.002273,6.413453
390,480,0,0,0,0,0,0,0.016841,0,0,1658.469971,27.824654,-4.356076,3.671169,-0.000599,5.696743
420,480,0,0,0,0,0,0,0.017385,0,0,1613.19812,27.730032,-3.885503,3.071766,0.000985,4.953068
450,480,0,0,0,0,0,0,0.01734,0,0,1569.890991,27.706425,-3.617712,1.915297,-0.001743,4.093434
480,480,0,0,0,0,0,0,0.017677,0,0,1546.02478,27.550663,-3.457054,1.006667,-0.000979,3.600639
0,0,10,0,0,0,0,0,0.004402,0,0,1602.423462,11.295458,-6.073653,5.594304,-0.151069,8.258833
30,0,10,0,0,0,0,0,0.00418,0,0,1585.93103,11.526134,-7.945474,4.636927,0.018293,9.199564
60,0,10,0,0,0,0,0,0.003413,0,0,1530.128906,11.86862,-8.007902,3.507246,0.105849,8.74291
90,0,10,0,0,0,0,0,0.002894,0,0,1477.335938,12.233662,-6.683423,2.423679,0.023884,7.109355
120,0,10,0,0,0,0,0,0.003292,0,0,1418.509277,12.212881,-5.651431,1.690026,0.083043,5.899301
150,0,10,0,0,0,0,0,0.002834,0,0,1397.743042,11.745685,-5.407882,0.232932,0.012309,5.41291
180,0,10,0,0,0,0,0,0.003568,0,0,1369.403564,11.7648,-5.880149,-2.203783,-0.019518,6.279585
210,0,10,0,0,0,0,0,0.001821,0,0,1284.668335,12.654312,-5.876092,-4.172196,0.07063,7.206987
240,0,10,0,0,0,0,0,0.001961,0,0,1189.74707,13.559953,-4.349371,-5.47513,-0.061512,6.992701
270,0,10,0,0,0,0,0,0.003074,0,0,1112.015869,13.996813,-3.141488,-5.933011,0.047898,6.713557
300,0,10,0,0,0,0,0,0.004441,0,0,1006.381348,13.790633,-4.032676,-5.259312,0.044408,6.627579
330,0,10,0,0,0,0,0,0.006709,0,0,847.260132,13.500598,-5.163467,-4.173373,0.118421,6.640215
360,0,10,0,0,0,0,0,0.008871,0,0,767.648071,13.632275,-4.789332,-3.378582,0.404547,5.875047
390,0,10,0,0,0,0,0,0.01026,0,0,685.954529,13.938687,-4.847283,-2.715821,0.065185,5.556626
420,0,10,0,0,0,0,0,0.010029,0,0,629.520569,14.354362,-3.592772,-2.434403,0.106358,4.341156
450,0,10,0,0,0,0,0,0.008386,0,0,616.116028,14.754987,-0.464489,-2.472949,0.050517,2.5167
480,0,10,0,0,0,0,0,0.007871,0,0,622.780334,14.684341,0.995924,-1.768281,-0.051682,2.030112
0,30,10,0,0,0,0,0,0.004173,0,0,1623.85498,10.853441,-7.18757,1.675413,-0.065274,7.380544
30,30,10,0,0,0,0,0,0.004418,0,0,1643.418701,10.392839,-9.40476,3.02168,-0.040349,9.878345
60,30,10,0,0,0,0,0,0.003155,0,0,1576.414795,11.398148,-9.380211,2.70212,-0.029904,9.761696
90,30,10,0,0,0,0,0,0.002323,0,0,1504.830566,12.293028,-7.260976,2.032918,-0.019104,7.540219
120,30,10,0,0,0,0,0,0.002662,0,0,1451.753052,12.403539,-6.783482,2.988647,-0.063742,7.412941
150,30,10,0,0,0,0,0,0.003829,0,0,1356.143188,11.296309,-4.208152,0.219339,-0.032566,4.21399
180,30,10,0,0,0,0,0,0.000461,0,0,1497.121094,12.367166,-9.139246,-4.734022,-0.027788,10.292597
210,30,10,0,0,0,0,0,0.000683,0,0,1276.819458,12.869804,-5.710263,-2.003518,0.048434,6.051738
240,30,10,0,0,0,0,0,0.001979,0,0,1162.75415,13.527434,-5.168742,-1.720836,0.027207,5.447743
270,30,10,0,0,0,0,0,0.002939,0,0,1106.761597,13.707033,-4.167569,-3.244348,0.08627,5.282222
300,30,10,0,0,0,0,0,0.00261,0,0,959.425659,14.445536,-5.101735,-3.463869,-0.058248,6.166804
330,30,10,0,0,0,0,0,0.006383,0,0,850.868713,14.127954,-5.220442,-3.70539,-0.062379,6.402095
360,30,10,0,0,0,0,0,0.011244,0,0,764.391785,13.316659,-3.24964,-1.660259,-0.00191,3.649194
390,30,10,0,0,0,0,0,0.009933,0,0,724.104675,13.757431,-4.859173,-1.618973,0.003869,5.121782
420,30,10,0,0,0,0.00003,0,0.010924,0,0.00003,662.834778,13.718727,-4.87008,0.361464,-0.033748,4.883593
450,30,10,0,0,0,0,0,0.01152,0,0,588.555969,13.594843,-1.616168,-0.667229,-0.028207,1.748711
480,30,10,0,0,0,0,0,0.007566,0,0,605.231018,15.051314,2.133986,-0.99538,-0.0227,2.354824
0,60,10,0,0,0,0,0,0.00452,0,0,1655.110962,10.168036,-7.3237,-0.073616,-0.017307,7.32409
30,60,10,0,0,0,0,0,0.003791,0,0,1696.080322,10.676385,-9.57874,1.308121,0.056375,9.667814
60,60,10,0,0,0,0,0,0.002792,0,0,1582.139648,11.577543,-8.204649,1.733763,-0.02273,8.385864
90,60,10,0,0,0,0,0,0.004144,0,0,1485.226685,11.019034,-5.549202,1.800869,-0.002162,5.834105
120,60,10,0,0,0,0,0,0.003076,0,0,1550.140869,10.303822,-9.562237,-0.847577,0.037062,9.599798
150,60,10,0,0,0,0,0,0.002364,0,0,1648.328247,9.998814,-10.163176,-1.395322,-0.006762,10.258513
180,60,10,0,0,0,0,0,0.002228,0,0,1360.769043,11.809662,-8.855807,-2.356982,0.02755,9.164139
210,60,10,0,0,0,0,0,0.003488,0,0,1214.346313,12.039864,-8.543952,-2.512785,-0.054678,8.905964
240,60,10,0,0,0,0,0,0.004333,0,0,1097.37854,12.15707,-6.524459,-4.520834,-0.037476,7.937752
270,60,10,0,0,0,0,0,0.006137,0,0,999.537354,12.361029,-5.365661,-5.277296,0.033355,7.52604
300,60,10,0,0,0,0,0,0.008108,0,0,865.935059,12.350489,-4.794989,-6.272064,0.060485,7.895212
330,60,10,0,0,0,0,0,0.008525,0,0,775.216431,12.904853,-2.538584,-5.693777,-0.04972,6.234258
360,60,10,0,0,0,0,0,0.008679,0,0,709.60376,14.348806,-2.059031,-5.697172,0.009362,6.057844
390,60,10,0,0,0,0,0,0.011833,0,0,674.819702,13.490934,-2.966405,-4.697604,0.075564,5.556325
420,60,10,0,0,0,0,0,0.010251,0,0,629.46759,14.206665,-4.002331,-3.046825,-0.056614,5.030407
450,60,10,0,0,0,0.001527,0,0.010962,0,0.001527,685.169861,13.635097,-4.276695,2.138267,-0.597278,4.818614
480,60,10,0,0,0,0,0,0.00848,0,0,601.760071,14.745962,1.459073,-0.433865,-0.097947,1.525361
0,90,10,0,0,0,0,0,0.004462,0,0,1747.998901,9.651623,-7.071651,-0.86349,-0.027168,7.124226
30,90,10,0,0,0,0,0,0.002528,0,0,1703.322876,10.835638,-8.416411,0.660947,-0.034102,8.442392
60,90,10,0,0,0,0,0,0.002676,0,0,1666.935669,10.589514,-8.454728,1.041846,0.003623,8.518679
90,90,10,0,0,0,0,0,0.002967,0,0,1692.229248,10.804492,-5.780843,1.046011,-0.021981,5.874757
120,90,10,0,0,0,0,0,0.00254,0,0,1631.911621,10.235873,-10.73398,-1.323005,0.008464,10.815208
150,90,10,0,0,0,0,0,0.002779,0,0,1444.941406,11.295876,-11.063125,-1.596923,0.072725,11.178022
180,90,10,0,0,0,0,0,0.005162,0,0,1237.995239,12.250287,-9.634523,-3.334355,0.09101,10.1956
210,90,10,0,0,0,0,0,0.006835,0,0,1070.896362,12.302361,-9.586969,-5.05997,-0.065501,10.840551
240,90,10,0,0,0,0,0,0.008669,0,0,920.174133,12.404715,-9.02723,-7.640875,0.040516,11.826898
270,90,10,0,0,0,0,0,0.010088,0,0,817.684082,11.891753,-7.8465,-8.863639,-0.096571,11.838116
300,90,10,0,0,0,0,0,0.010182,0,0,728.270691,12.110506,-5.488837,-10.404116,-0.034544,11.763254
330,90,10,0,0,0,0,0,0.010206,0,0,695.693848,12.289626,-3.037657,-8.240019,-0.058492,8.782294
360,90,10,0,0,0,0,0,0.009208,0,0,626.440918,13.163918,-0.0267,-6.960687,0.007453,6.960742
390,90,10,0,0,0,0,0,0.010574,0,0,646.362854,13.991671,1.469906,-6.297773,-0.094649,6.46773
420,90,10,0,0,0,0,0,0.008648,0,0,613.197998,14.987436,-2.111439,-3.516415,0.035842,4.101784
450,90,10,0,0,0,0.000097,0,0.010629,0,0.000097,632.451111,14.00058,-2.480355,1.310437,-0.189703,2.811653
480,90,10,0,0,0,0.000005,0,0.010912,0,0.000005,559.877319,14.111116,1.13646,1.087638,-0.094657,1.575899
0,120,10,0,0,0,0,0,0.003146,0,0,1839.684448,9.341394,-6.669978,-0.720017,-0.085406,6.709272
30,120,10,0,0,0,0,0,0.002188,0,0,1782.152466,9.8951,-7.918592,0.649817,-0.011992,7.94522
60,120,10,0,0,0,0,0,0.002775,0,0,1832.373779,9.982973,-9.123235,1.886263,-0.023993,9.316221
90,120,10,0,0,0,0,0,0.002419,0,0,1692.551514,9.947432,-9.228573,-0.723252,0.084765,9.257258
120,120,10,0,0,0,0,0,0.004369,0,0,1521.958252,10.882124,-11.355975,-0.116615,-0.000811,11.356574
150,120,10,0,0,0,0,0,0.009247,0,0,1313.273438,11.141195,-13.155249,-1.943953,-0.076488,13.298322
180,120,10,0,0,0,0,0,0.010338,0,0,1098.699463,11.664976,-12.978629,-4.746477,-0.026318,13.819353
210,120,10,0,0,0,0,0,0.010743,0,0,942.59491,11.530214,-11.805948,-10.583922,-0.032953,15.855628
240,120,10,0.000042,0,0,0,0,0.010664,0.000042,0,768.980469,11.462476,-11.929825,-12.325751,-0.098484,17.153851
270,120,10,0.000009,0,0,0,0,0.010545,0.000009,0,639.960693,11.7063,-6.652801,-13.259126,-0.109528,14.834964
300,120,10,0.000591,0,0,0.000147,0,0.01158,0.000591,0.000147,558.522583,12.576536,-3.394159,-15.261209,0.677981,15.648786
330,120,10,0,0,0,0,0,0.009884,0,0,538.951355,13.166098,0.911944,-11.260388,0.048371,11.297359
360,120,10,0.00021,0,0,0.000023,0,0.011235,0.00021,0.000023,535.032166,12.473678,1.601687,-8.224688,0.509468,8.394668
390,120,10,0,0,0,0,0,0.009248,0,0,569.619202,13.773483,3.086725,-7.074319,0.056398,7.718616
420,120,10,0,0,0,0,0,0.008843,0,0,596.618042,14.632791,0.724266,-5.410283,-0.030746,5.458632
450,120,10,0,0,0,0,0,0.009277,0,0,566.078857,14.671034,-1.778979,-2.395483,0.086294,2.985055
480,120,10,0,0,0,0,0,0.009584,0,0,583.96106,14.694323,-0.557081,1.975104,0.046056,2.05268
0,150,10,0,0,0,0,0,0.002535,0,0,1927.16272,9.467087,-5.926261,-0.142911,-0.087438,5.928628
30,150,10,0,0,0,0,0,0.00206,0,0,1817.350586,9.559357,-7.097634,0.965102,0.032848,7.163024
60,150,10,0,0,0,0,0,0.002322,0,0,1705.124878,10.443699,-7.720336,0.850355,-0.028831,7.76708
90,150,10,0,0,0,0,0,0.005846,0,0,1578.541016,10.524709,-9.66148,1.504574,-0.05333,9.778076
120,150,10,0,0,0,0,0,0.009653,0,0,1378.30896,11.184978,-12.924817,-0.692008,0.0202,12.943346
150,150,10,0,0,0,0.000033,0,0.010724,0,0.000033,1180.14209,11.750007,-14.621556,-4.812837,-0.227634,15.394971
180,150,10,0,0,0,0.000004,0,0.010111,0,0.000004,940.252441,11.186372,-16.099239,-8.478852,-0.100792,18.195786
210,150,10,0,0,0,0,0,0.009068,0,0,709.942383,11.801187,-14.214828,-13.390636,-0.023844,19.528725
240,150,10,0,0,0,0,0,0.008975,0,0,472.087677,11.96772,-14.262355,-17.542818,-0.041468,22.609001
270,150,10,0,0,0,0,0,0.010165,0,0,353.396454,11.48646,-11.214367,-20.389908,-0.048857,23.270426
300,150,10,0,0,0,0,0,0.010032,0,0,335.919556,12.583359,-2.417735,-19.728893,0.041919,19.87653
330,150,10,0,0,0,0,0,0.010074,0,0,388.366974,12.920027,2.611916,-14.295931,0.093176,14.532874
360,150,10,0,0,0,0,0,0.009799,0,0,450.769196,13.278967,4.010032,-10.165941,0.096408,10.928679
390,150,10,0.000386,0,0,0.000045,0,0.012164,0.000386,0.000045,488.144836,13.306172,4.82283,-7.229778,-0.001753,8.690764
420,150,10,0,0,0,0,0,0.008444,0,0,537.731262,14.71933,4.022297,-4.101682,0.092311,5.745537
450,150,10,0,0,0,0.000567,0,0.012852,0,0.000567,513.484985,15.008005,1.791358,-2.355027,-0.005025,2.958909
480,150,10,0,0,0,0,0,0.010704,0,0,557.630432,14.575729,-0.270587,0.968413,-0.204782,1.026147
0,180,10,0,0,0,0,0,0.003166,0,0,1882.365723,9.433543,-5.829057,0.515719,-0.093893,5.852579
30,180,10,0,0,0,0,0,0.002368,0,0,1832.901489,10.209538,-7.289637,1.879094,-0.033723,7.52801
60,180,10,0,0,0,0,0,0.004835,0,0,1692.010498,10.725518,-6.689345,2.988109,-0.017943,7.326422
90,180,10,0,0,0,0.000002,0,0.010169,0,0.000002,1474.691528,11.158434,-10.279011,1.189917,-0.039457,10.347731
120,180,10,0,0,0,0.000004,0,0.009658,0,0.000004,1262.794067,11.235697,-10.62115,-1.686604,-0.08253,10.754547
150,180,10,0,0,0,0,0,0.007788,0,0,1068.177368,11.138128,-15.11736,-6.380977,-0.053743,16.408972
180,180,10,0,0,0,0,0,0.00789,0,0,787.317383,12.310315,-16.383509,-10.662074,-0.221608,19.548613
210,180,10,0,0,0,0.000001,0,0.00818,0,0.000001,491.648376,13.48255,-16.301598,-13.899864,0.194618,21.423964
240,180,10,0,0,0,0.000113,0,0.009981,0,0.000113,160.05072,12.750349,-16.056181,-25.207592,-0.019579,29.886854
270,180,10,0,0,0,0.000055,0,0.010034,0,0.000055,-201.942047,13.17788,-9.881184,-33.947838,-0.058628,35.356709
300,180,10,0,0,0,0,0,0.009701,0,0,-205.451721,12.77736,1.472905,-33.957649,0.148729,33.989902
330,180,10,0,0,0,0.000051,0,0.01117,0,0.000051,100.966927,12.318922,10.517029,-23.368315,0.083735,25.626022
360,180,10,0.000073,0,0,0.000001,0,0.010299,0.000073,0.000001,280.110168,12.980154,9.314271,-13.742937,-0.033714,16.601961
390,180,10,0,0,0,0,0,0.009512,0,0,431.819214,13.638256,7.70719,-7.655666,0.01049,10.863245
420,180,10,0,0,0,0,0,0.008539,0,0,495.516907,14.782135,6.113353,-3.566163,0.097668,7.078146
450,180,10,0,0,0,0,0,0.009218,0,0,529.444214,14.691368,2.869162,-1.833916,0.069322,3.405899
480,180,10,0,0,0,0,0,0.01098,0,0,558.399292,14.248456,3.487556,1.771018,-0.120735,3.913327
0,210,10,0,0,0,0,0,0.002359,0,0,1950.126587,9.668798,-5.878427,0.529709,-0.105081,5.90318
30,210,10,0,0,0,0,0,0.000492,0,0,1815.016235,11.704679,-4.652249,3.123747,-0.038522,5.603811
60,210,10,0.000004,0,0,0,0,0.010179,0.000004,0,1633.908325,11.1534,-7.87087,2.652874,-0.010387,8.305928
90,210,10,0,0,0,0,0,0.007904,0,0,1421.648438,11.026024,-12.480247,0.624618,-0.031361,12.495907
120,210,10,0.000055,0,0,0,0,0.007301,0.000055,0,1196.103027,11.161261,-15.319095,-1.056684,0.016911,15.355505
150,210,10,0,0,0,0,0,0.006564,0,0,953.203857,12.80583,-17.550919,-4.044117,-0.028963,18.010843
180,210,10,0,0,0,0,0,0.008681,0,0,710.720459,13.086189,-20.566242,-3.617985,0.131494,20.882467
210,210,10,0,0,0,0.000127,0,0.010071,0,0.000127,243.974152,13.826736,-24.980982,-15.495049,-0.212277,29.397127
240,210,10,0,0,0,0.000594,0,0.011517,0,0.000594,-547.378723,14.042896,-33.514736,-23.904455,-0.236916,41.166935
270,210,10,0.000335,0,0,0.000612,0,0.013673,0.000335,0.000612,-1624.833984,14.65704,-16.029976,-52.196716,0.371118,54.603985
300,210,10,0,0,0,0.000098,0,0.011291,0,0.000098,-1361.355957,16.335112,21.295942,-35.98193,-0.35749,41.813206
330,210,10,0.000216,0,0,0.000005,0,0.011468,0.000216,0.000005,-328.382172,12.225746,21.464262,-23.359329,-0.085613,31.723495
360,210,10,0,0,0,0,0,0.01042,0,0,176.673187,13.207441,17.351059,-13.29181,-0.126707,21.857435
390,210,10,0,0,0,0,0,0.010791,0,0,378.682892,13.23807,11.16107,-6.529274,-0.102917,12.931028
420,210,10,0,0,0,0,0,0.009824,0,0,503.858643,13.793333,7.059697,-2.04673,0.056914,7.350624
450,210,10,0,0,0,0,0,0.009272,0,0,553.075684,14.755046,3.979024,0.125342,-0.000444,3.980998
480,210,10,0,0,0,0,0,0.01105,0,0,591.972595,14.292311,5.936067,2.079193,-0.048367,6.289855
0,240,10,0,0,0,0,0,0.001783,0,0,1919.951538,10.255845,-4.988897,0.673627,-0.139936,5.036115
30,240,10,0,0,0,0,0,0.009146,0,0,1729.015869,11.2954,-2.66394,4.001484,-0.032728,4.807237
60,240,10,0.00001,0,0,0,0,0.009667,0.00001,0,1570.665039,11.000413,-8.350672,1.599928,0.063032,8.502791
90,240,10,0,0,0,0,0,0.005128,0,0,1377.450928,12.681903,-12.827172,1.76662,0.046018,12.948337
120,240,10,0,0,0,0,0,0.006475,0,0,1184.327026,12.159639,-15.296315,-0.729409,0.00266,15.313697
150,240,10,0,0,0,0,0,0.007536,0,0,966.953003,12.505325,-19.65498,0.02022,-0.088358,19.65519
180,240,10,0,0,0,0.000017,0,0.010026,0,0.000017,648.516296,13.547864,-25.188829,1.472151,-0.057209,25.231878
210,240,10,0,0,0,0.00055,0,0.011033,0,0.00055,73.644173,13.30617,-39.568718,-3.067707,-0.085226,39.68755
240,240,10,0.000534,0,0,0.000546,0,0.013105,0.000534,0.000546,-1208.730103,14.107156,-54.984169,-4.016222,0.380278,55.131966
270,240,10,0,0,0,0,0,0.014676,0,0,-3976.831543,17.23703,-13.321244,6.70707,-0.198481,14.915754
300,240,10,0,0,0,0.000167,0,0.012753,0,0.000167,-2924.152832,17.325342,51.182964,-13.573414,-0.431991,52.953941
330,240,10,0.000231,0,0,0.000214,0,0.013276,0.000231,0.000214,-641.245667,14.43766,32.155106,-5.996972,0.310344,32.711018
360,240,10,0,0,0,0.000035,0,0.011063,0,0.000035,96.875587,13.942755,20.373606,-0.052749,0.260015,20.375332
390,240,10,0,0,0,0,0,0.010621,0,0,362.378265,13.661644,14.600813,0.860457,-0.003901,14.626145
420,240,10,0,0,0,0,0,0.010184,0,0,482.505402,14.072069,8.685789,1.525389,0.076846,8.819051
450,240,10,0,0,0,0,0,0.010114,0,0,547.361816,14.763925,5.602297,2.19706,0.016736,6.01773
480,240,10,0,0,0,0,0,0.010189,0,0,601.126587,14.814964,6.003929,3.962586,-0.034262,7.193777
0,270,10,0,0,0,0,0,0.00236,0,0,1915.621948,10.7267,-3.220588,1.304005,-0.258876,3.484198
30,270,10,0,0,0,0,0,0.009999,0,0,1739.85437,11.190639,-4.337885,1.950094,0.014335,4.756082
60,270,10,0,0,0,0,0,0.005537,0,0,1588.13501,12.567179,-7.71853,3.474108,-0.015569,8.464358
90,270,10,0,0,0,0,0,0.004918,0,0,1401.622437,12.702101,-12.767774,2.493207,0.027529,13.008954
120,270,10,0,0,0,0,0,0.005188,0,0,1197.38501,13.39922,-15.233775,2.064061,-0.021672,15.372987
150,270,10,0,0,0,0,0,0.005931,0,0,1002.590942,14.128499,-16.966904,5.41879,-0.059381,17.811306
180,270,10,0,0,0,0.000042,0,0.011058,0,0.000042,671.066101,13.61361,-23.40987,6.143683,-0.053156,24.202679
210,270,10,0,0,0,0.000378,0,0.011405,0,0.000378,123.451607,13.299343,-33.650784,7.934713,0.005107,34.573616
240,270,10,0,0,0,0.000106,0,0.012388,0,0.000106,-775.137573,13.968042,-41.416504,28.729992,-0.031097,50.405754
270,270,10,0,0,0,0.000718,0,0.013205,0,0.000718,-2213.439453,14.45957,-29.563318,59.252972,-0.306026,66.219315
300,270,10,0.000115,0,0,0.000185,0,0.013999,0.000115,0.000185,-1605.862549,15.072442,25.580688,41.510815,0.20596,48.760246
330,270,10,0,0,0,0,0,0.012355,0,0,-348.340973,14.528339,24.904663,16.518066,0.017439,29.884596
360,270,10,0,0,0,0,0,0.010944,0,0,139.2267,14.399434,17.656479,9.381287,-0.164778,19.994673
390,270,10,0.000075,0,0,0.000064,0,0.012509,0.000075,0.000064,623.548706,13.924829,13.41488,6.945285,0.042797,15.106217
420,270,10,0,0,0,0,0,0.009761,0,0,515.749573,14.483875,9.163958,5.496191,0.004856,10.685797
450,270,10,0,0,0,0,0,0.010017,0,0,570.031006,14.761112,5.658373,5.679046,-0.106639,8.017488
480,270,10,0,0,0,0,0,0.009999,0,0,640.585693,14.477416,6.351534,5.310714,0.043466,8.279346
0,300,10,0,0,0,0,0,0.004424,0,0,1886.596558,10.867555,-0.703647,2.09511,-0.281716,2.227997
30,300,10,0,0,0,0,0,0.009451,0,0,1775.435669,11.521355,-3.221687,2.830331,-0.015228,4.288388
60,300,10,0,0,0,0,0,0.003806,0,0,1604.765625,13.36693,-7.64969,4.813534,0.015504,9.038148
90,300,10,0,0,0,0,0,0.00409,0,0,1467.873413,13.495126,-12.365733,2.463014,0.057954,12.608773
120,300,10,0,0,0,0,0,0.004164,0,0,1291.778687,13.741309,-17.116566,4.389386,0.086066,17.670624
150,300,10,0,0,0,0,0,0.005578,0,0,1072.541016,13.997352,-15.470421,5.65107,-0.073791,16.470396
180,300,10,0,0,0,0,0,0.010922,0,0,807.570068,13.404362,-20.786432,12.538429,0.075715,24.275372
210,300,10,0,0,0,0.000001,0,0.010607,0,0.000001,463.723389,13.332709,-27.539351,17.004019,0.049783,32.365952
240,300,10,0,0,0,0.000812,0,0.011995,0,0.000812,10.798291,13.317915,-27.653767,31.016386,-0.234872,41.55481
270,300,10,0.000082,0,0,0.00004,0,0.011754,0.000082,0.00004,-343.52829,14.193152,-12.425447,39.545052,-0.131198,41.45142
300,300,10,0,0,0,0,0,0.010206,0,0,-257.743469,14.601608,5.139132,36.338135,0.260635,36.700661
330,300,10,0,0,0,0,0,0.010281,0,0,38.469948,14.526992,11.351714,24.335817,-0.267723,26.854517
360,300,10,0,0,0,0,0,0.009454,0,0,298.312103,15.013759,12.379057,15.517343,0.439597,19.85503
390,300,10,0,0,0,0.000358,0,0.012044,0,0.000358,445.61969,14.295706,10.621027,9.54094,-0.315646,14.280595
420,300,10,0,0,0,0,0,0.010116,0,0,559.364197,14.966026,7.187428,7.553327,-0.122864,10.427222
450,300,10,0,0,0,0,0,0.010978,0,0,649.921082,14.168186,6.396267,7.124959,-0.127042,9.575667
480,300,10,0,0,0,0,0,0.01016,0,0,683.620117,14.252766,7.048721,6.468998,0.063693,9.56747
0,330,10,0,0,0,0,0,0.006374,0,0,1868.140869,11.054866,1.583927,2.303433,-0.266796,2.808169
30,330,10,0,0,0,0,0,0.004969,0,0,1788.494385,12.494001,-2.965257,3.25281,-0.017714,4.401572
60,330,10,0,0,0,0,0,0.00347,0,0,1657.414551,13.493558,-7.594869,3.687427,-0.000182,8.442698
90,330,10,0,0,0,0,0,0.003477,0,0,1514.401733,13.562395,-11.7407,2.441576,-0.026108,11.991914
120,330,10,0,0,0,0,0,0.004043,0,0,1354.81604,13.936169,-14.714755,3.470886,0.016117,15.118575
150,330,10,0,0,0,0,0,0.004267,0,0,1183.528564,14.179247,-14.348198,6.502313,-0.036099,15.752846
180,330,10,0,0,0,0.000002,0,0.010778,0,0.000002,1004.13916,12.769698,-14.834013,9.688866,-0.007618,17.717848
210,330,10,0.000052,0,0,0.00002,0,0.011507,0.000052,0.00002,697.517334,13.157784,-20.776869,12.81566,0.064249,24.411547
240,330,10,0,0,0,0.000001,0,0.011594,0,0.000001,458.974792,13.983597,-17.304163,23.442993,-0.149113,29.138123
270,330,10,0,0,0,0.000081,0,0.01015,0,0.000081,303.437256,14.640061,-12.001829,27.277969,0.089334,29.801668
300,330,10,0.000655,0,0,0.00054,0,0.013279,0.000655,0.00054,251.66684,14.59636,-4.474882,26.294916,1.443152,26.711979
330,330,10,0,0,0,0.000068,0,0.012609,0,0.000068,182.209671,12.965304,2.812865,23.355995,-0.522178,23.530563
360,330,10,0,0,0,0,0,0.010244,0,0,460.982178,14.610814,8.864947,17.185753,-0.215193,19.338657
390,330,10,0,0,0,0,0,0.010322,0,0,579.689575,14.70039,6.213852,11.10379,-0.028799,12.724266
420,330,10,0,0,0,0,0,0.011409,0,0,615.989441,14.189851,6.157293,9.824873,-0.014498,11.594852
450,330,10,0.000478,0,0,0.000087,0,0.012519,0.000478,0.000087,662.667114,13.711318,5.225475,7.967073,0.482852,9.540073
480,330,10,0,0,0,0,0,0.010272,0,0,727.981934,14.482723,5.587959,7.011466,-0.009233,8.965825
0,360,10,0,0,0,0,0,0.008648,0,0,1965.676636,11.313421,3.454782,-0.024674,-0.236056,3.462924
30,360,10,0,0,0,0,0,0.004716,0,0,1785.582031,13.012037,-2.770034,2.290956,-0.062296,3.595198
60,360,10,0,0,0,0,0,0.003548,0,0,1695.545044,13.39667,-8.110099,1.791919,-0.101929,8.306327
90,360,10,0,0,0,0,0,0.00314,0,0,1601.898071,13.473204,-10.721557,2.754919,0.07582,11.070099
120,360,10,0,0,0,0,0,0.003665,0,0,1459.648315,13.411682,-13.013745,2.195289,-0.050781,13.197706
150,360,10,0,0,0,0,0,0.003948,0,0,1321.885498,13.734715,-11.389791,5.559513,0.026195,12.674233
180,360,10,0,0,0,0,0,0.007311,0,0,1141.57251,13.807856,-10.712293,9.37346,-0.040093,14.234344
210,360,10,0,0,0,0.000015,0,0.01131,0,0.000015,997.461487,13.123205,-12.475524,13.393221,-0.107062,18.303785
