Analysis Id,Sample Id,Sample#,Type,Fixed?,Latitude,Longitude,Distance(miles),Bearing,Direction,Collection Date,Source,Description,Weight,Weight Unit,Depth,Surface Area(cm2),Shape,Uncertainty%,MDA,Method Code,Moisture%,Nuclide,Result,Unit
271231,18027,DOD-RAW00050,Soil,No,37.25,141,11.95408564,188.5838626,S,3/26/2011 8:00,DOD,"Description: US Navy, RAW00050, J-Village (LAT. 37.25N, LONG. 141.00E), Grass sample 2;",,,,,,,,,,Tc-99m,2.23E-05,uCi/g
271283,18019,DOD-RAW00045,Soil,No,37.25,141,11.95408564,188.5838626,S,3/26/2011 8:00,DOD,"Description: US Navy, RAW00045, J-Village (LAT. 37.25N, LONG. 141.00E), Soil sample;",,,,,,,,,,I-131,0.000422,uCi/g
271285,18021,DOD-RAW00047,Soil,No,37.25,141,11.95408564,188.5838626,S,3/26/2011 8:00,DOD,"Description: US Navy, RAW00047, J-Village (LAT. 37.25N, LONG. 141.00E), Soil sample #2;",,,,,,,,,,I-131,0.000855,uCi/g
271287,18023,DOD-RAW00048,Soil,No,37.25,141,11.95408564,188.5838626,S,3/26/2011 8:00,DOD,"Description: US Navy, RAW00048, J-Village (LAT. 37.25N, LONG. 141.00E), Moss sample;",,,,,,,,,,I-131,0.003513,uCi/g
271289,18025,DOD-RAW00049,Soil,No,37.25,141,11.95408564,188.5838626,S,3/26/2011 8:00,DOD,"Description: US Navy, RAW00049, J-Village (LAT. 37.25N, LONG. 141.00E), Grass sample 1;",,,,,,,,,,I-131,0.02008,uCi/g
271291,18027,DOD-RAW00050,Soil,No,37.25,141,11.95408564,188.5838626,S,3/26/2011 8:00,DOD,"Description: US Navy, RAW00050, J-Village (LAT. 37.25N, LONG. 141.00E), Grass sample 2;",,,,,,,,,,I-131,0.04087,uCi/g
271343,18019,DOD-RAW00045,Soil,No,37.25,141,11.95408564,188.5838626,S,3/26/2011 8:00,DOD,"Description: US Navy, RAW00045, J-Village (LAT. 37.25N, LONG. 141.00E), Soil sample;",,,,,,,,,,I-132,0.000334,uCi/g
271345,18021,DOD-RAW00047,Soil,No,37.25,141,11.95408564,188.5838626,S,3/26/2011 8:00,DOD,"Description: US Navy, RAW00047, J-Village (LAT. 37.25N, LONG. 141.00E), Soil sample #2;",,,,,,,,,,I-132,6.29E-05,uCi/g
271347,18023,DOD-RAW00048,Soil,No,37.25,141,11.95408564,188.5838626,S,3/26/2011 8:00,DOD,"Description: US Navy, RAW00048, J-Village (LAT. 37.25N, LONG. 141.00E), Moss sample;",,,,,,,,,,I-132,0.000304,uCi/g
271349,18025,DOD-RAW00049,Soil,No,37.25,141,11.95408564,188.5838626,S,3/26/2011 8:00,DOD,"Description: US Navy, RAW00049, J-Village (LAT. 37.25N, LONG. 141.00E), Grass sample 1;",,,,,,,,,,I-132,0.00114,uCi/g
271351,18027,DOD-RAW00050,Soil,No,37.25,141,11.95408564,188.5838626,S,3/26/2011 8:00,DOD,"Description: US Navy, RAW00050, J-Village (LAT. 37.25N, LONG. 141.00E), Grass sample 2;",,,,,,,,,,I-132,0.003196,uCi/g
271403,18019,DOD-RAW00045,Soil,No,37.25,141,11.95408564,188.5838626,S,3/26/2011 8:00,DOD,"Description: US Navy, RAW00045, J-Village (LAT. 37.25N, LONG. 141.00E), Soil sample;",,,,,,,,,,Te-132,0.000338,uCi/g
271405,18021,DOD-RAW00047,Soil,No,37.25,141,11.95408564,188.5838626,S,3/26/2011 8:00,DOD,"Description: US Navy, RAW00047, J-Village (LAT. 37.25N, LONG. 141.00E), Soil sample #2;",,,,,,,,,,Te-132,7.19E-05,uCi/g
271407,18023,DOD-RAW00048,Soil,No,37.25,141,11.95408564,188.5838626,S,3/26/2011 8:00,DOD,"Description: US Navy, RAW00048, J-Village (LAT. 37.25N, LONG. 141.00E), Moss sample;",,,,,,,,,,Te-132,0.0003358,uCi/g
271409,18025,DOD-RAW00049,Soil,No,37.25,141,11.95408564,188.5838626,S,3/26/2011 8:00,DOD,"Description: US Navy, RAW00049, J-Village (LAT. 37.25N, LONG. 141.00E), Grass sample 1;",,,,,,,,,,Te-132,0.001285,uCi/g
271411,18027,DOD-RAW00050,Soil,No,37.25,141,11.95408564,188.5838626,S,3/26/2011 8:00,DOD,"Description: US Navy, RAW00050, J-Village (LAT. 37.25N, LONG. 141.00E), Grass sample 2;",,,,,,,,,,Te-132,0.003554,uCi/g
271463,18019,DOD-RAW00045,Soil,No,37.25,141,11.95408564,188.5838626,S,3/26/2011 8:00,DOD,"Description: US Navy, RAW00045, J-Village (LAT. 37.25N, LONG. 141.00E), Soil sample;",,,,,,,,,,Cs-134,4.75E-05,uCi/g
271465,18021,DOD-RAW00047,Soil,No,37.25,141,11.95408564,188.5838626,S,3/26/2011 8:00,DOD,"Description: US Navy, RAW00047, J-Village (LAT. 37.25N, LONG. 141.00E), Soil sample #2;",,,,,,,,,,Cs-134,3.46E-05,uCi/g
271467,18023,DOD-RAW00048,Soil,No,37.25,141,11.95408564,188.5838626,S,3/26/2011 8:00,DOD,"Description: US Navy, RAW00048, J-Village (LAT. 37.25N, LONG. 141.00E), Moss sample;",,,,,,,,,,Cs-134,0.0001913,uCi/g
271469,18025,DOD-RAW00049,Soil,No,37.25,141,11.95408564,188.5838626,S,3/26/2011 8:00,DOD,"Description: US Navy, RAW00049, J-Village (LAT. 37.25N, LONG. 141.00E), Grass sample 1;",,,,,,,,,,Cs-134,0.0007744,uCi/g
271471,18027,DOD-RAW00050,Soil,No,37.25,141,11.95408564,188.5838626,S,3/26/2011 8:00,DOD,"Description: US Navy, RAW00050, J-Village (LAT. 37.25N, LONG. 141.00E), Grass sample 2;",,,,,,,,,,Cs-134,0.001673,uCi/g
271523,18019,DOD-RAW00045,Soil,No,37.25,141,11.95408564,188.5838626,S,3/26/2011 8:00,DOD,"Description: US Navy, RAW00045, J-Village (LAT. 37.25N, LONG. 141.00E), Soil sample;",,,,,,,,,,Cs-136,5.74E-06,uCi/g
271525,18021,DOD-RAW00047,Soil,No,37.25,141,11.95408564,188.5838626,S,3/26/2011 8:00,DOD,"Description: US Navy, RAW00047, J-Village (LAT. 37.25N, LONG. 141.00E), Soil sample #2;",,,,,,,,,,Cs-136,4.00E-06,uCi/g
271527,18023,DOD-RAW00048,Soil,No,37.25,141,11.95408564,188.5838626,S,3/26/2011 8:00,DOD,"Description: US Navy, RAW00048, J-Village (LAT. 37.25N, LONG. 141.00E), Moss sample;",,,,,,,,,,Cs-136,2.30E-05,uCi/g
271529,18025,DOD-RAW00049,Soil,No,37.25,141,11.95408564,188.5838626,S,3/26/2011 8:00,DOD,"Description: US Navy, RAW00049, J-Village (LAT. 37.25N, LONG. 141.00E), Grass sample 1;",,,,,,,,,,Cs-136,8.68E-05,uCi/g
271531,18027,DOD-RAW00050,Soil,No,37.25,141,11.95408564,188.5838626,S,3/26/2011 8:00,DOD,"Description: US Navy, RAW00050, J-Village (LAT. 37.25N, LONG. 141.00E), Grass sample 2;",,,,,,,,,,Cs-136,0.0001907,uCi/g
271583,18019,DOD-RAW00045,Soil,No,37.25,141,11.95408564,188.5838626,S,3/26/2011 8:00,DOD,"Description: US Navy, RAW00045, J-Village (LAT. 37.25N, LONG. 141.00E), Soil sample;",,,,,,,,,,Cs-137,6.11E-05,uCi/g
271585,18021,DOD-RAW00047,Soil,No,37.25,141,11.95408564,188.5838626,S,3/26/2011 8:00,DOD,"Description: US Navy, RAW00047, J-Village (LAT. 37.25N, LONG. 141.00E), Soil sample #2;",,,,,,,,,,Cs-137,4.08E-05,uCi/g
271587,18023,DOD-RAW00048,Soil,No,37.25,141,11.95408564,188.5838626,S,3/26/2011 8:00,DOD,"Description: US Navy, RAW00048, J-Village (LAT. 37.25N, LONG. 141.00E), Moss sample;",,,,,,,,,,Cs-137,0.0002248,uCi/g
271589,18025,DOD-RAW00049,Soil,No,37.25,141,11.95408564,188.5838626,S,3/26/2011 8:00,DOD,"Description: US Navy, RAW00049, J-Village (LAT. 37.25N, LONG. 141.00E), Grass sample 1;",,,,,,,,,,Cs-137,0.0008878,uCi/g
271591,18027,DOD-RAW00050,Soil,No,37.25,141,11.95408564,188.5838626,S,3/26/2011 8:00,DOD,"Description: US Navy, RAW00050, J-Village (LAT. 37.25N, LONG. 141.00E), Grass sample 2;",,,,,,,,,,Cs-137,0.001932,uCi/g
271643,18019,DOD-RAW00045,Soil,No,37.25,141,11.95408564,188.5838626,S,3/26/2011 8:00,DOD,"Description: US Navy, RAW00045, J-Village (LAT. 37.25N, LONG. 141.00E), Soil sample;",,,,,,,,,,Te-129m,0.000561,uCi/g
271645,18021,DOD-RAW00047,Soil,No,37.25,141,11.95408564,188.5838626,S,3/26/2011 8:00,DOD,"Description: US Navy, RAW00047, J-Village (LAT. 37.25N, LONG. 141.00E), Soil sample #2;",,,,,,,,,,Te-129m,0.000121,uCi/g
271647,18023,DOD-RAW00048,Soil,No,37.25,141,11.95408564,188.5838626,S,3/26/2011 8:00,DOD,"Description: US Navy, RAW00048, J-Village (LAT. 37.25N, LONG. 141.00E), Moss sample;",,,,,,,,,,Te-129m,0.000566,uCi/g
271649,18025,DOD-RAW00049,Soil,No,37.25,141,11.95408564,188.5838626,S,3/26/2011 8:00,DOD,"Description: US Navy, RAW00049, J-Village (LAT. 37.25N, LONG. 141.00E), Grass sample 1;",,,,,,,,,,Te-129m,0.00211,uCi/g
271651,18027,DOD-RAW00050,Soil,No,37.25,141,11.95408564,188.5838626,S,3/26/2011 8:00,DOD,"Description: US Navy, RAW00050, J-Village (LAT. 37.25N, LONG. 141.00E), Grass sample 2;",,,,,,,,,,Te-129m,0.00675,uCi/g
271703,18019,DOD-RAW00045,Soil,No,37.25,141,11.95408564,188.5838626,S,3/26/2011 8:00,DOD,"Description: US Navy, RAW00045, J-Village (LAT. 37.25N, LONG. 141.00E), Soil sample;",,,,,,,,,,La-140,1.59E-06,uCi/g
271705,18021,DOD-RAW00047,Soil,No,37.25,141,11.95408564,188.5838626,S,3/26/2011 8:00,DOD,"Description: US Navy, RAW00047, J-Village (LAT. 37.25N, LONG. 141.00E), Soil sample #2;",,,,,,,,,,La-140,9.44E-07,uCi/g
271707,18023,DOD-RAW00048,Soil,No,37.25,141,11.95408564,188.5838626,S,3/26/2011 8:00,DOD,"Description: US Navy, RAW00048, J-Village (LAT. 37.25N, LONG. 141.00E), Moss sample;",,,,,,,,,,La-140,5.74E-06,uCi/g
271709,18025,DOD-RAW00049,Soil,No,37.25,141,11.95408564,188.5838626,S,3/26/2011 8:00,DOD,"Description: US Navy, RAW00049, J-Village (LAT. 37.25N, LONG. 141.00E), Grass sample 1;",,,,,,,,,,La-140,0,uCi/g
271711,18027,DOD-RAW00050,Soil,No,37.25,141,11.95408564,188.5838626,S,3/26/2011 8:00,DOD,"Description: US Navy, RAW00050, J-Village (LAT. 37.25N, LONG. 141.00E), Grass sample 2;",,,,,,,,,,La-140,4.82E-05,uCi/g
271763,18019,DOD-RAW00045,Soil,No,37.25,141,11.95408564,188.5838626,S,3/26/2011 8:00,DOD,"Description: US Navy, RAW00045, J-Village (LAT. 37.25N, LONG. 141.00E), Soil sample;",,,,,,,,,,Te-129,0.000385,uCi/g
271765,18021,DOD-RAW00047,Soil,No,37.25,141,11.95408564,188.5838626,S,3/26/2011 8:00,DOD,"Description: US Navy, RAW00047, J-Village (LAT. 37.25N, LONG. 141.00E), Soil sample #2;",,,,,,,,,,Te-129,8.03E-05,uCi/g
271767,18023,DOD-RAW00048,Soil,No,37.25,141,11.95408564,188.5838626,S,3/26/2011 8:00,DOD,"Description: US Navy, RAW00048, J-Village (LAT. 37.25N, LONG. 141.00E), Moss sample;",,,,,,,,,,Te-129,0.000368,uCi/g
271769,18025,DOD-RAW00049,Soil,No,37.25,141,11.95408564,188.5838626,S,3/26/2011 8:00,DOD,"Description: US Navy, RAW00049, J-Village (LAT. 37.25N, LONG. 141.00E), Grass sample 1;",,,,,,,,,,Te-129,0.001431,uCi/g
271771,18027,DOD-RAW00050,Soil,No,37.25,141,11.95408564,188.5838626,S,3/26/2011 8:00,DOD,"Description: US Navy, RAW00050, J-Village (LAT. 37.25N, LONG. 141.00E), Grass sample 2;",,,,,,,,,,Te-129,0.00435,uCi/g
271823,18019,DOD-RAW00045,Soil,No,37.25,141,11.95408564,188.5838626,S,3/26/2011 8:00,DOD,"Description: US Navy, RAW00045, J-Village (LAT. 37.25N, LONG. 141.00E), Soil sample;",,,,,,,,,,Nb-95,0,uCi/g
271825,18021,DOD-RAW00047,Soil,No,37.25,141,11.95408564,188.5838626,S,3/26/2011 8:00,DOD,"Description: US Navy, RAW00047, J-Village (LAT. 37.25N, LONG. 141.00E), Soil sample #2;",,,,,,,,,,Nb-95,0,uCi/g
271827,18023,DOD-RAW00048,Soil,No,37.25,141,11.95408564,188.5838626,S,3/26/2011 8:00,DOD,"Description: US Navy, RAW00048, J-Village (LAT. 37.25N, LONG. 141.00E), Moss sample;",,,,,,,,,,Nb-95,0,uCi/g
271829,18025,DOD-RAW00049,Soil,No,37.25,141,11.95408564,188.5838626,S,3/26/2011 8:00,DOD,"Description: US Navy, RAW00049, J-Village (LAT. 37.25N, LONG. 141.00E), Grass sample 1;",,,,,,,,,,Nb-95,0,uCi/g
271831,18027,DOD-RAW00050,Soil,No,37.25,141,11.95408564,188.5838626,S,3/26/2011 8:00,DOD,"Description: US Navy, RAW00050, J-Village (LAT. 37.25N, LONG. 141.00E), Grass sample 2;",,,,,,,,,,Nb-95,0,uCi/g
271177,18033,DOD-RAW00053,Soil,Yes,36.3,139.82,102.4345545,221.2283854,SW,3/26/2011 18:00,DOD,"Description: US Navy, RAW00053, Oyama (LAT 36.3N LONG 139.82E), Soil sample  200 ccpm before removal;",,,,,,,,,,Mo-99,0,uCi/g
271237,18033,DOD-RAW00053,Soil,Yes,36.3,139.82,102.4345545,221.2283854,SW,3/26/2011 18:00,DOD,"Description: US Navy, RAW00053, Oyama (LAT 36.3N LONG 139.82E), Soil sample  200 ccpm before removal;",,,,,,,,,,Tc-99m,0,uCi/g
271297,18033,DOD-RAW00053,Soil,Yes,36.3,139.82,102.4345545,221.2283854,SW,3/26/2011 18:00,DOD,"Description: US Navy, RAW00053, Oyama (LAT 36.3N LONG 139.82E), Soil sample  200 ccpm before removal;",,,,,,,,,,I-131,7.18E-05,uCi/g
271357,18033,DOD-RAW00053,Soil,Yes,36.3,139.82,102.4345545,221.2283854,SW,3/26/2011 18:00,DOD,"Description: US Navy, RAW00053, Oyama (LAT 36.3N LONG 139.82E), Soil sample  200 ccpm before removal;",,,,,,,,,,I-132,1.29E-06,uCi/g
271417,18033,DOD-RAW00053,Soil,Yes,36.3,139.82,102.4345545,221.2283854,SW,3/26/2011 18:00,DOD,"Description: US Navy, RAW00053, Oyama (LAT 36.3N LONG 139.82E), Soil sample  200 ccpm before removal;",,,,,,,,,,Te-132,1.74E-06,uCi/g
271477,18033,DOD-RAW00053,Soil,Yes,36.3,139.82,102.4345545,221.2283854,SW,3/26/2011 18:00,DOD,"Description: US Navy, RAW00053, Oyama (LAT 36.3N LONG 139.82E), Soil sample  200 ccpm before removal;",,,,,,,,,,Cs-134,2.91E-06,uCi/g
271537,18033,DOD-RAW00053,Soil,Yes,36.3,139.82,102.4345545,221.2283854,SW,3/26/2011 18:00,DOD,"Description: US Navy, RAW00053, Oyama (LAT 36.3N LONG 139.82E), Soil sample  200 ccpm before removal;",,,,,,,,,,Cs-136,3.17E-07,uCi/g
271597,18033,DOD-RAW00053,Soil,Yes,36.3,139.82,102.4345545,221.2283854,SW,3/26/2011 18:00,DOD,"Description: US Navy, RAW00053, Oyama (LAT 36.3N LONG 139.82E), Soil sample  200 ccpm before removal;",,,,,,,,,,Cs-137,3.17E-06,uCi/g
271657,18033,DOD-RAW00053,Soil,Yes,36.3,139.82,102.4345545,221.2283854,SW,3/26/2011 18:00,DOD,"Description: US Navy, RAW00053, Oyama (LAT 36.3N LONG 139.82E), Soil sample  200 ccpm before removal;",,,,,,,,,,Te-129m,3.24E-06,uCi/g
271717,18033,DOD-RAW00053,Soil,Yes,36.3,139.82,102.4345545,221.2283854,SW,3/26/2011 18:00,DOD,"Description: US Navy, RAW00053, Oyama (LAT 36.3N LONG 139.82E), Soil sample  200 ccpm before removal;",,,,,,,,,,La-140,0,uCi/g
271777,18033,DOD-RAW00053,Soil,Yes,36.3,139.82,102.4345545,221.2283854,SW,3/26/2011 18:00,DOD,"Description: US Navy, RAW00053, Oyama (LAT 36.3N LONG 139.82E), Soil sample  200 ccpm before removal;",,,,,,,,,,Te-129,2.16E-06,uCi/g
271837,18033,DOD-RAW00053,Soil,Yes,36.3,139.82,102.4345545,221.2283854,SW,3/26/2011 18:00,DOD,"Description: US Navy, RAW00053, Oyama (LAT 36.3N LONG 139.82E), Soil sample  200 ccpm before removal;",,,,,,,,,,Nb-95,0,uCi/g
271179,18035,DOD-RAW00054,Soil,No,36.04,140.06,109.4827306,209.7248259,SSW,3/26/2011 18:30,DOD,"Description: US Navy, RAW00054, Tsukuba (LAT 36.04N LONG 140.06E), Soil Sample 750 ccpm before removal ;",,,,,,,,,,Mo-99,2.03E-07,uCi/g
271239,18035,DOD-RAW00054,Soil,No,36.04,140.06,109.4827306,209.7248259,SSW,3/26/2011 18:30,DOD,"Description: US Navy, RAW00054, Tsukuba (LAT 36.04N LONG 140.06E), Soil Sample 750 ccpm before removal ;",,,,,,,,,,Tc-99m,2.15E-07,uCi/g
271299,18035,DOD-RAW00054,Soil,No,36.04,140.06,109.4827306,209.7248259,SSW,3/26/2011 18:30,DOD,"Description: US Navy, RAW00054, Tsukuba (LAT 36.04N LONG 140.06E), Soil Sample 750 ccpm before removal ;",,,,,,,,,,I-131,5.31E-05,uCi/g
271359,18035,DOD-RAW00054,Soil,No,36.04,140.06,109.4827306,209.7248259,SSW,3/26/2011 18:30,DOD,"Description: US Navy, RAW00054, Tsukuba (LAT 36.04N LONG 140.06E), Soil Sample 750 ccpm before removal ;",,,,,,,,,,I-132,1.64E-06,uCi/g
271419,18035,DOD-RAW00054,Soil,No,36.04,140.06,109.4827306,209.7248259,SSW,3/26/2011 18:30,DOD,"Description: US Navy, RAW00054, Tsukuba (LAT 36.04N LONG 140.06E), Soil Sample 750 ccpm before removal ;",,,,,,,,,,Te-132,2.00E-06,uCi/g
271479,18035,DOD-RAW00054,Soil,No,36.04,140.06,109.4827306,209.7248259,SSW,3/26/2011 18:30,DOD,"Description: US Navy, RAW00054, Tsukuba (LAT 36.04N LONG 140.06E), Soil Sample 750 ccpm before removal ;",,,,,,,,,,Cs-134,6.53E-06,uCi/g
271539,18035,DOD-RAW00054,Soil,No,36.04,140.06,109.4827306,209.7248259,SSW,3/26/2011 18:30,DOD,"Description: US Navy, RAW00054, Tsukuba (LAT 36.04N LONG 140.06E), Soil Sample 750 ccpm before removal ;",,,,,,,,,,Cs-136,7.07E-07,uCi/g
271599,18035,DOD-RAW00054,Soil,No,36.04,140.06,109.4827306,209.7248259,SSW,3/26/2011 18:30,DOD,"Description: US Navy, RAW00054, Tsukuba (LAT 36.04N LONG 140.06E), Soil Sample 750 ccpm before removal ;",,,,,,,,,,Cs-137,7.31E-06,uCi/g
271659,18035,DOD-RAW00054,Soil,No,36.04,140.06,109.4827306,209.7248259,SSW,3/26/2011 18:30,DOD,"Description: US Navy, RAW00054, Tsukuba (LAT 36.04N LONG 140.06E), Soil Sample 750 ccpm before removal ;",,,,,,,,,,Te-129m,4.31E-06,uCi/g
271719,18035,DOD-RAW00054,Soil,No,36.04,140.06,109.4827306,209.7248259,SSW,3/26/2011 18:30,DOD,"Description: US Navy, RAW00054, Tsukuba (LAT 36.04N LONG 140.06E), Soil Sample 750 ccpm before removal ;",,,,,,,,,,La-140,0,uCi/g
271779,18035,DOD-RAW00054,Soil,No,36.04,140.06,109.4827306,209.7248259,SSW,3/26/2011 18:30,DOD,"Description: US Navy, RAW00054, Tsukuba (LAT 36.04N LONG 140.06E), Soil Sample 750 ccpm before removal ;",,,,,,,,,,Te-129,2.83E-06,uCi/g
271839,18035,DOD-RAW00054,Soil,No,36.04,140.06,109.4827306,209.7248259,SSW,3/26/2011 18:30,DOD,"Description: US Navy, RAW00054, Tsukuba (LAT 36.04N LONG 140.06E), Soil Sample 750 ccpm before removal ;",,,,,,,,,,Nb-95,0,uCi/g
271173,18029,DOD-RAW00044,Soil,Yes,36.37,140.476,78.77978305,203.1102943,SSW,3/26/2011 19:27,DOD,"Description: US Navy, RAW00044, Mito (LAT 36.37N LONG 140.476E), Soil sample;",,,,,,,,,,Mo-99,7.38E-07,uCi/g
271175,18031,DOD-RAW00052,Soil,Yes,36.37,140.476,78.77978305,203.1102943,SSW,3/26/2011 19:27,DOD,"Description: US Navy, RAW00052, Mito (LAT 36.37N LONG 140.476E), Soil sample   550 ccpm before removal, 180 ccpm after removal;",,,,,,,,,,Mo-99,0,uCi/g
271233,18029,DOD-RAW00044,Soil,Yes,36.37,140.476,78.77978305,203.1102943,SSW,3/26/2011 19:27,DOD,"Description: US Navy, RAW00044, Mito (LAT 36.37N LONG 140.476E), Soil sample;",,,,,,,,,,Tc-99m,6.44E-07,uCi/g
271235,18031,DOD-RAW00052,Soil,Yes,36.37,140.476,78.77978305,203.1102943,SSW,3/26/2011 19:27,DOD,"Description: US Navy, RAW00052, Mito (LAT 36.37N LONG 140.476E), Soil sample   550 ccpm before removal, 180 ccpm after removal;",,,,,,,,,,Tc-99m,5.87E-07,uCi/g
271293,18029,DOD-RAW00044,Soil,Yes,36.37,140.476,78.77978305,203.1102943,SSW,3/26/2011 19:27,DOD,"Description: US Navy, RAW00044, Mito (LAT 36.37N LONG 140.476E), Soil sample;",,,,,,,,,,I-131,0.0001091,uCi/g
271295,18031,DOD-RAW00052,Soil,Yes,36.37,140.476,78.77978305,203.1102943,SSW,3/26/2011 19:27,DOD,"Description: US Navy, RAW00052, Mito (LAT 36.37N LONG 140.476E), Soil sample   550 ccpm before removal, 180 ccpm after removal;",,,,,,,,,,I-131,0.0001032,uCi/g
271353,18029,DOD-RAW00044,Soil,Yes,36.37,140.476,78.77978305,203.1102943,SSW,3/26/2011 19:27,DOD,"Description: US Navy, RAW00044, Mito (LAT 36.37N LONG 140.476E), Soil sample;",,,,,,,,,,I-132,5.85E-06,uCi/g
271355,18031,DOD-RAW00052,Soil,Yes,36.37,140.476,78.77978305,203.1102943,SSW,3/26/2011 19:27,DOD,"Description: US Navy, RAW00052, Mito (LAT 36.37N LONG 140.476E), Soil sample   550 ccpm before removal, 180 ccpm after removal;",,,,,,,,,,I-132,5.22E-06,uCi/g
271413,18029,DOD-RAW00044,Soil,Yes,36.37,140.476,78.77978305,203.1102943,SSW,3/26/2011 19:27,DOD,"Description: US Navy, RAW00044, Mito (LAT 36.37N LONG 140.476E), Soil sample;",,,,,,,,,,Te-132,6.92E-06,uCi/g
271415,18031,DOD-RAW00052,Soil,Yes,36.37,140.476,78.77978305,203.1102943,SSW,3/26/2011 19:27,DOD,"Description: US Navy, RAW00052, Mito (LAT 36.37N LONG 140.476E), Soil sample   550 ccpm before removal, 180 ccpm after removal;",,,,,,,,,,Te-132,6.23E-06,uCi/g
271473,18029,DOD-RAW00044,Soil,Yes,36.37,140.476,78.77978305,203.1102943,SSW,3/26/2011 19:27,DOD,"Description: US Navy, RAW00044, Mito (LAT 36.37N LONG 140.476E), Soil sample;",,,,,,,,,,Cs-134,2.00E-05,uCi/g
271475,18031,DOD-RAW00052,Soil,Yes,36.37,140.476,78.77978305,203.1102943,SSW,3/26/2011 19:27,DOD,"Description: US Navy, RAW00052, Mito (LAT 36.37N LONG 140.476E), Soil sample   550 ccpm before removal, 180 ccpm after removal;",,,,,,,,,,Cs-134,1.89E-05,uCi/g
271533,18029,DOD-RAW00044,Soil,Yes,36.37,140.476,78.77978305,203.1102943,SSW,3/26/2011 19:27,DOD,"Description: US Navy, RAW00044, Mito (LAT 36.37N LONG 140.476E), Soil sample;",,,,,,,,,,Cs-136,2.07E-06,uCi/g
271535,18031,DOD-RAW00052,Soil,Yes,36.37,140.476,78.77978305,203.1102943,SSW,3/26/2011 19:27,DOD,"Description: US Navy, RAW00052, Mito (LAT 36.37N LONG 140.476E), Soil sample   550 ccpm before removal, 180 ccpm after removal;",,,,,,,,,,Cs-136,2.06E-06,uCi/g
271593,18029,DOD-RAW00044,Soil,Yes,36.37,140.476,78.77978305,203.1102943,SSW,3/26/2011 19:27,DOD,"Description: US Navy, RAW00044, Mito (LAT 36.37N LONG 140.476E), Soil sample;",,,,,,,,,,Cs-137,2.19E-05,uCi/g
271595,18031,DOD-RAW00052,Soil,Yes,36.37,140.476,78.77978305,203.1102943,SSW,3/26/2011 19:27,DOD,"Description: US Navy, RAW00052, Mito (LAT 36.37N LONG 140.476E), Soil sample   550 ccpm before removal, 180 ccpm after removal;",,,,,,,,,,Cs-137,2.14E-05,uCi/g
271653,18029,DOD-RAW00044,Soil,Yes,36.37,140.476,78.77978305,203.1102943,SSW,3/26/2011 19:27,DOD,"Description: US Navy, RAW00044, Mito (LAT 36.37N LONG 140.476E), Soil sample;",,,,,,,,,,Te-129m,1.17E-05,uCi/g
271655,18031,DOD-RAW00052,Soil,Yes,36.37,140.476,78.77978305,203.1102943,SSW,3/26/2011 19:27,DOD,"Description: US Navy, RAW00052, Mito (LAT 36.37N LONG 140.476E), Soil sample   550 ccpm before removal, 180 ccpm after removal;",,,,,,,,,,Te-129m,0,uCi/g
271713,18029,DOD-RAW00044,Soil,Yes,36.37,140.476,78.77978305,203.1102943,SSW,3/26/2011 19:27,DOD,"Description: US Navy, RAW00044, Mito (LAT 36.37N LONG 140.476E), Soil sample;",,,,,,,,,,La-140,3.42E-07,uCi/g
271715,18031,DOD-RAW00052,Soil,Yes,36.37,140.476,78.77978305,203.1102943,SSW,3/26/2011 19:27,DOD,"Description: US Navy, RAW00052, Mito (LAT 36.37N LONG 140.476E), Soil sample   550 ccpm before removal, 180 ccpm after removal;",,,,,,,,,,La-140,3.07E-07,uCi/g
271773,18029,DOD-RAW00044,Soil,Yes,36.37,140.476,78.77978305,203.1102943,SSW,3/26/2011 19:27,DOD,"Description: US Navy, RAW00044, Mito (LAT 36.37N LONG 140.476E), Soil sample;",,,,,,,,,,Te-129,6.98E-06,uCi/g
271775,18031,DOD-RAW00052,Soil,Yes,36.37,140.476,78.77978305,203.1102943,SSW,3/26/2011 19:27,DOD,"Description: US Navy, RAW00052, Mito (LAT 36.37N LONG 140.476E), Soil sample   550 ccpm before removal, 180 ccpm after removal;",,,,,,,,,,Te-129,0,uCi/g
271833,18029,DOD-RAW00044,Soil,Yes,36.37,140.476,78.77978305,203.1102943,SSW,3/26/2011 19:27,DOD,"Description: US Navy, RAW00044, Mito (LAT 36.37N LONG 140.476E), Soil sample;",,,,,,,,,,Nb-95,0,uCi/g
271835,18031,DOD-RAW00052,Soil,Yes,36.37,140.476,78.77978305,203.1102943,SSW,3/26/2011 19:27,DOD,"Description: US Navy, RAW00052, Mito (LAT 36.37N LONG 140.476E), Soil sample   550 ccpm before removal, 180 ccpm after removal;",,,,,,,,,,Nb-95,0,uCi/g
271181,18037,DOD-RAW00040,Soil,Yes,35.29,139.67,165.4393908,207.6469175,SSW,3/26/2011 23:30,DOD,"Description: US Navy, RAW00040, Yokosuka (LAT. 35.29N, LONG. 139.67E), Soil Sample North of Helo Pad 200 ccpm;",,,,,,,,,,Mo-99,7.53E-08,uCi/g
271241,18037,DOD-RAW00040,Soil,Yes,35.29,139.67,165.4393908,207.6469175,SSW,3/26/2011 23:30,DOD,"Description: US Navy, RAW00040, Yokosuka (LAT. 35.29N, LONG. 139.67E), Soil Sample North of Helo Pad 200 ccpm;",,,,,,,,,,Tc-99m,8.39E-08,uCi/g
