x,y,z,QCLOUD,QGRAUP,QICE,QRAIN,QSNOW,QVAPOR,CLOUD,PRECIP,P,TC,U,V,W,Velocity
300,135,0,0,0,0,0,0,0.017537,0,0,831.84668,25.746023,1.108937,-16.781216,-0.006463,16.817816
315,135,0,0,0,0,0,0,0.017353,0,0,816.952454,26.060514,1.787498,-15.411674,-0.002301,15.514988
330,135,0,0,0,0,0,0,0.01647,0,0,862.641785,26.650059,2.247536,-14.348966,-0.009294,14.523923
345,135,0,0,0,0,0,0,0.017499,0,0,856.895691,26.533594,3.759326,-12.260713,-0.000798,12.824102
360,135,0,0,0,0,0,0,0.016916,0,0,853.492554,26.894037,4.32251,-8.951332,0.005054,9.940345
375,135,0,0,0,0,0,0,0.017282,0,0,917.567322,26.979885,3.286226,-8.510512,-0.009247,9.122948
390,135,0,0,0,0,0.000059,0,0.017115,0,0.000059,934.273743,26.964548,1.41053,-7.315893,-0.010163,7.450637
405,135,0,0,0,0,0.000184,0,0.018008,0,0.000184,950.715881,26.889799,1.244871,-5.913686,-0.017449,6.043317
420,135,0,0,0,0,0,0,0.017436,0,0,944.046631,27.547792,1.213391,-5.90767,-0.004846,6.030995
435,135,0,0,0,0,0,0,0.017758,0,0,932.520935,27.978939,-0.577446,-5.712727,0.00751,5.741842
450,135,0,0,0,0,0,0,0.017775,0,0,937.84906,28.375072,-1.860302,-5.699177,0.001629,5.995111
465,135,0,0,0,0,0,0,0.018385,0,0,969.035217,28.220711,-0.386212,-1.315102,0.005554,1.370651
480,135,0,0,0,0,0,0,0.019676,0,0,932.569763,27.11153,-0.354687,-0.026097,0.001396,0.355649
495,135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
120,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
135,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
165,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
180,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
195,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
210,150,0,0,0,0,0,0,0.01556,0,0,1124.706543,22.924391,-3.219006,-13.363662,0.001782,13.745889
225,150,0,0,0,0,0.000002,0,0.017037,0,0.000002,968.088989,24.217909,-4.157498,-16.515951,-0.004982,17.031191
240,150,0,0,0,0,0,0,0.017629,0,0,825.720459,25.014393,-4.498856,-17.291939,0.001423,17.867592
255,150,0,0,0,0,0,0,0.016034,0,0,729.772705,26.041576,-3.768816,-19.199982,0.000599,19.566381
270,150,0,0,0,0,0,0,0.016947,0,0,685.522827,25.94672,-0.736116,-20.272758,-0.004154,20.286119
285,150,0,0,0,0,0,0,0.016548,0,0,628.899475,26.368839,2.107021,-19.004196,0.000631,19.120644
300,150,0,0,0,0,0,0,0.016956,0,0,652.17511,26.330751,3.6776,-18.611086,-0.0214,18.97097
315,150,0,0,0,0,0,0,0.017241,0,0,682.998718,26.299641,5.666711,-15.930487,0.006225,16.908342
330,150,0,0,0,0,0,0,0.017447,0,0,733.204163,26.626007,4.519587,-14.646767,-0.003146,15.328224
345,150,0,0,0,0,0,0,0.017701,0,0,784.000854,26.790222,6.458185,-12.212113,0.001413,13.814626
360,150,0,0,0,0,0,0,0.018046,0,0,825.903137,26.943396,5.34044,-9.851197,0.001942,11.205641
375,150,0,0,0,0,0,0,0.017252,0,0,835.335144,27.08363,5.304382,-6.329584,0.009637,8.258341
390,150,0,0,0,0,0.000042,0,0.017462,0,0.000042,899.232483,27.109554,3.08809,-6.621103,0.000449,7.30584
405,150,0,0,0,0,0.000039,0,0.017076,0,0.000039,945.512817,27.311945,2.658572,-5.868355,0.002503,6.442484
420,150,0,0,0,0,0,0,0.017707,0,0,932.599731,27.806236,1.518419,-6.048304,0.007143,6.235994
435,150,0,0,0,0,0,0,0.017602,0,0,953.396484,27.657253,0.204368,-4.661013,-0.008684,4.665499
450,150,0,0,0,0,0.000363,0,0.018806,0,0.000363,929.718384,26.602732,-7.192858,1.628305,0.015193,7.374877
465,150,0,0,0,0,0.000002,0,0.01896,0,0.000002,951.357544,28.593847,1.608959,-1.230737,0.004488,2.025706
480,150,0,0,0,0,0,0,0.019732,0,0,958.607849,27.357056,3.208472,0.544053,-0.010408,3.254289
495,150,0,0,0,0,0,0,0.018683,0,0,955.04895,27.746002,-0.058814,-1.034477,-0.009013,1.036186
0,165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60,165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90,165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105,165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
120,165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
135,165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150,165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
165,165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
180,165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
195,165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
210,165,0,0,0,0,0,0,0.016477,0,0,940.515381,24.993036,-7.296436,-15.343907,-0.001981,16.990393
225,165,0,0,0,0,0,0,0.016618,0,0,777.042114,25.279995,-6.337044,-17.758112,0.001094,18.854939
240,165,0,0,0,0,0.000001,0,0.016549,0,0.000001,590.429199,25.975883,-6.511094,-20.862717,0.009302,21.855146
255,165,0,0,0,0,0,0,0.017478,0,0,448.176727,26.035263,-2.071346,-22.097025,-0.001473,22.193895
270,165,0,0,0,0,0,0,0.017688,0,0,329.365662,26.21839,0.862964,-22.794125,-0.001281,22.810455
285,165,0,0,0,0,0,0,0.018006,0,0,310.951477,26.317835,4.901258,-22.244287,-0.000799,22.777853
300,165,0,0,0,0,0,0,0.01742,0,0,366.209625,26.669281,7.574501,-18.850163,-0.003258,20.315062
315,165,0,0,0,0,0.000078,0,0.017286,0,0.000078,477.338989,26.648298,8.122602,-18.406807,-0.010527,20.119328
330,165,0,0,0,0,0.000051,0,0.017701,0,0.000051,612.766846,27.013004,10.016481,-14.125034,0.001588,17.316076
345,165,0,0,0,0,0,0,0.017291,0,0,644.381042,27.095942,9.155193,-12.968795,-0.009018,15.874737
360,165,0,0,0,0,0,0,0.017483,0,0,771.011108,27.265997,6.898642,-10.61673,-0.000345,12.661209
375,165,0,0,0,0,0,0,0.017316,0,0,796.878296,27.356728,7.616211,-8.429462,0.00003,11.360568
390,165,0,0,0,0,0,0,0.017049,0,0,886.126221,27.788488,4.809654,-6.484643,0.019139,8.073645
405,165,0,0,0,0,0,0,0.016915,0,0,898.934998,27.809246,2.64625,-6.819821,-0.005294,7.315233
420,165,0,0,0,0,0,0,0.017139,0,0,895.155518,27.876102,2.056201,-6.543856,-0.013914,6.859315
435,165,0,0,0,0,0,0,0.017875,0,0,939.794495,28.027605,0.736061,-4.801933,0.005023,4.858022
450,165,0,0,0,0,0.000018,0,0.018368,0,0.000018,926.709595,28.06074,-0.087815,-2.758392,0.004618,2.759794
465,165,0,0,0,0,0.000006,0,0.017974,0,0.000006,959.425049,26.411947,-0.967415,4.831084,0.00423,4.926995
480,165,0,0,0,0,0,0,0.01943,0,0,946.075623,28.042696,1.244428,0.953806,0.001447,1.567913
495,165,0,0,0,0,0,0,0.018136,0,0,965.281372,28.450325,0.685041,-0.259889,-0.005569,0.732703
0,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,180,0,0,0,0,0,0,0.009024,0,0,2167.278809,21.483137,-7.668297,-3.823158,-0.012873,8.568517
90,180,0,0,0,0,0,0,0.009151,0,0,2074.360107,20.63122,-7.142449,-5.620092,-0.006019,9.088457
105,180,0,0,0,0,0,0,0.011721,0,0,1958.219482,20.739662,-9.040325,-9.189703,-0.003255,12.891009
120,180,0,0,0,0,0.000004,0,0.013545,0,0.000004,1827.694702,21.010914,-9.2205,-10.066012,0.000555,13.650723
135,180,0,0,0,0,0,0,0.015132,0,0,1723.995605,21.657669,-8.467359,-9.697486,-0.004851,12.873905
150,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
165,180,0,0,0,0,0,0,0.017264,0,0,1380.437744,24.874201,-9.990107,-9.558247,0.005464,13.826147
180,180,0,0,0,0,0.000008,0,0.016335,0,0.000008,1224.665039,24.329681,-6.285424,-8.278828,0.001121,10.394496
195,180,0,0,0,0,0,0,0.015996,0,0,1019.708374,25.58013,-10.764073,-12.821531,0.006577,16.740877
210,180,0,0,0,0,0.000001,0,0.01638,0,0.000001,850.445313,25.779451,-13.296932,-15.53382,0.010915,20.447691
225,180,0,0,0,0,0.000006,0,0.01716,0,0.000006,663.617859,25.979742,-12.284443,-19.622892,0.002922,23.150928
240,180,0,0,0,0,0.000078,0,0.017724,0,0.000078,409.125732,25.960117,-10.518575,-22.331244,-0.002256,24.684505
255,180,0,0,0,0,0.000039,0,0.017983,0,0.000039,144.14653,26.033239,-5.72374,-25.703815,0.002074,26.333389
270,180,0,0,0,0,0.000065,0,0.017991,0,0.000065,-40.262165,26.186031,1.150237,-27.125839,-0.002458,27.150215
285,180,0,0,0,0,0,0,0.018112,0,0,-94.870338,26.450104,5.08826,-26.625536,-0.003083,27.10737
300,180,0,0,0,0,0,0,0.018409,0,0,-4.441142,26.805433,10.418806,-22.120739,0.001351,24.451557
315,180,0,0,0,0,0,0,0.017245,0,0,154.206436,27.087185,13.446851,-19.423008,0.004454,23.623528
330,180,0,0,0,0,0.000161,0,0.01709,0,0.000161,369.605255,26.873026,11.394444,-14.526494,0.006087,18.462189
345,180,0,0,0,0,0,0,0.017191,0,0,498.722443,27.317741,11.611546,-12.874879,-0.004752,17.337547
360,180,0,0,0,0,0.000001,0,0.01751,0,0.000001,620.284363,27.493498,10.714569,-9.255148,0.012183,14.158386
375,180,0,0,0,0,0,0,0.017402,0,0,723.674561,27.443321,9.087537,-5.648284,-0.020285,10.699853
390,180,0,0,0,0,0,0,0.017059,0,0,793.861633,27.828125,7.810918,-5.21309,0.004378,9.390781
405,180,0,0,0,0,0,0,0.017106,0,0,871.488037,28.07041,6.033886,-5.786897,0.000352,8.36038
420,180,0,0,0,0,0,0,0.017069,0,0,868.327271,28.067421,4.399579,-4.476234,0.006808,6.276385
435,180,0,0,0,0,0,0,0.017312,0,0,902.214539,28.129124,0.885454,-3.931858,0.006566,4.030333
450,180,0,0,0,0,0,0,0.017823,0,0,928.939514,28.216366,0.332719,-2.22876,0.004527,2.253463
465,180,0,0,0,0,0.000103,0,0.0189,0,0.000103,947.679504,26.529823,-0.79373,2.421993,-0.007304,2.548747
480,180,0,0,0,0,0,0,0.018626,0,0,972.297913,28.18692,0.371137,0.234343,-0.014397,0.439166
495,180,0,0,0,0,0,0,0.019044,0,0,976.87439,28.360661,2.135103,-0.627172,-0.004948,2.225317
0,195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60,195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,195,0,0,0,0,0,0,0.009409,0,0,2152.139404,20.271927,-6.910419,-6.167129,0.003228,9.262148
90,195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105,195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
120,195,0,0,0,0,0.000005,0,0.014952,0,0.000005,1792.969604,21.41329,-9.73904,-9.336479,0.005908,13.491434
135,195,0,0,0,0,0.000008,0,0.016816,0,0.000008,1639.315796,22.885092,-10.340946,-7.474496,-0.015761,12.759447
150,195,0,0,0,0,0,0,0.01634,0,0,1450.922241,24.937523,-11.006536,-8.0891,-0.004783,13.659334
165,195,0,0,0,0,0,0,0.01644,0,0,1316.379883,25.190628,-12.749129,-7.974714,0.001731,15.037831
180,195,0,0,0,0,0,0,0.016113,0,0,1156.369507,25.495136,-14.430719,-8.938809,-0.003595,16.974922
195,195,0,0,0,0,0.000014,0,0.016041,0,0.000014,990.057983,25.723017,-15.620648,-12.821817,0.005048,20.209
210,195,0,0,0,0,0.000016,0,0.016779,0,0.000016,689.041443,26.029377,-15.817252,-16.872282,-0.000048,23.127028
225,195,0,0,0,0,0.000119,0,0.017581,0,0.000119,366.760651,25.635691,-13.820977,-21.329481,-0.003983,25.415865
240,195,0,0,0,0,0.00012,0,0.018099,0,0.00012,50.605026,25.736008,-11.649477,-26.482634,-0.002235,28.931648
255,195,0,0,0,0,0.000166,0,0.018237,0,0.000166,-338.23999,25.821537,-6.572946,-31.966629,-0.011793,32.635395
270,195,0,0,0,0,0.000047,0,0.018405,0,0.000047,-658.555969,26.036459,-1.238193,-35.878742,0.000189,35.900101
285,195,0,0,0,0,0.000034,0,0.018463,0,0.000034,-818.409912,26.314684,5.296986,-35.35981,-0.002707,35.75436
300,195,0,0,0,0,0.000002,0,0.018208,0,0.000002,-594.542175,26.54966,16.491253,-26.49893,-0.003137,31.211452
315,195,0,0,0,0,0,0,0.017755,0,0,-256.238617,27.106043,18.431492,-20.331244,-0.003176,27.442291
330,195,0,0,0,0,0.000015,0,0.017943,0,0.000015,119.362747,26.442947,18.609921,-14.29866,-0.021541,23.468731
345,195,0,0,0,0,0,0,0.017029,0,0,373.27948,27.481558,16.925505,-11.830914,-0.005557,20.650503
360,195,0,0,0,0,0,0,0.018065,0,0,524.239136,27.48213,14.158541,-7.655273,0.003975,16.095575
375,195,0,0,0,0,0,0,0.016962,0,0,684.523499,27.834503,10.601497,-7.07987,0.006256,12.74819
390,195,0,0,0,0,0,0,0.017387,0,0,763.812927,27.730532,9.79243,-4.195844,0.00495,10.653488
405,195,0,0,0,0,0,0,0.017218,0,0,809.446167,28.041594,7.214386,-4.708881,0.001251,8.615157
420,195,0,0,0,0,0,0,0.017426,0,0,879.476501,28.015121,5.585048,-4.362028,-0.005892,7.086613
435,195,0,0,0,0,0.000001,0,0.017646,0,0.000001,928.294373,28.144444,3.65783,-1.778181,0.028875,4.067245
450,195,0,0,0,0,0.000002,0,0.018768,0,0.000002,957.006714,26.725113,0.358425,0.715156,-0.003286,0.799954
465,195,0,0,0,0,0,0,0.017197,0,0,965.510986,27.453621,1.178375,-0.009327,-0.00605,1.178427
480,195,0,0,0,0,0,0,0.018702,0,0,989.62793,28.071793,1.703531,-0.725994,-0.004719,1.851785
495,195,0,0,0,0,0,0,0.019168,0,0,986.217834,28.279501,2.339742,-0.897064,-0.002824,2.505818
0,210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60,210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90,210,0,0,0,0,0,0,0.01328,0,0,2030.213379,20.428486,-9.682216,-8.294894,0.002718,12.749532
105,210,0,0,0,0,0.000006,0,0.015012,0,0.000006,1837.999634,21.325472,-9.312812,-8.277453,0.00796,12.459725
120,210,0,0,0,0,0,0,0.016583,0,0,1759.490723,22.481951,-10.445875,-5.974701,0.002847,12.033843
135,210,0,0,0,0,0,0,0.016285,0,0,1596.411255,24.215914,-10.479037,-6.020762,-0.002628,12.08552
150,210,0,0,0,0,0,0,0.016055,0,0,1413.258301,24.865757,-12.309713,-6.389371,-0.006293,13.869143
165,210,0,0,0,0,0,0,0.015827,0,0,1302.4198,25.244774,-14.106766,-6.567348,0.002945,15.560556
180,210,0,0,0,0,0,0,0.015757,0,0,1116.151855,25.686165,-16.18771,-8.979383,0.012365,18.511387
195,210,0,0,0,0,0.000018,0,0.016481,0,0.000018,867.167908,26.026846,-16.907408,-12.784747,0.001307,21.196938
210,210,0,0,0,0,0.000124,0,0.017517,0,0.000124,530.702332,25.427835,-16.834578,-17.929958,-0.002529,24.594439
225,210,0,0,0,0,0.000122,0,0.018145,0,0.000122,121.883682,25.654928,-17.249371,-23.744076,0.000576,29.348286
240,210,0,0,0,0,0.00042,0,0.01872,0,0.00042,-471.515717,25.687931,-13.05951,-32.541664,0.000628,35.064381
255,210,0,0,0,0,0.000391,0,0.019318,0,0.000391,-1163.856934,25.774206,-6.195053,-39.545628,0.016676,40.027935
270,210,0,0,0,0,0.000647,0,0.019058,0,0.000647,-1837.216309,25.627382,9.069642,-43.947517,-0.000734,44.873631
285,210,0,0,0,0,0.000872,0,0.019095,0,0.000872,-1770.952393,25.746712,21.345135,-40.747692,0.000027,45.999882
300,210,0,0,0,0,0.000105,0,0.018805,0,0.000105,-1519.479858,26.23978,22.000921,-35.795998,-0.007525,42.01659
315,210,0,0,0,0,0,0,0.01862,0,0,-786.614441,26.866322,25.454969,-18.81999,0.002946,31.656713
330,210,0,0,0,0,0.000003,0,0.017912,0,0.000003,-170.331528,27.347281,24.322451,-10.251772,-0.007237,26.394705
345,210,0,0,0,0,0.000006,0,0.018203,0,0.000006,210.162827,27.49461,20.646584,-8.493604,-0.004158,22.325382
360,210,0,0,0,0,0,0,0.01754,0,0,445.824524,27.389051,15.442357,-5.394998,-0.00135,16.357639
375,210,0,0,0,0,0,0,0.017842,0,0,603.835266,27.805033,13.244726,-4.67132,-0.004248,14.044359
390,210,0,0,0,0,0,0,0.017808,0,0,725.388,27.973286,10.692645,-3.404061,-0.004401,11.221422
405,210,0,0,0,0,0,0,0.01756,0,0,794.322632,28.038563,8.511875,-2.645037,0.00451,8.913376
420,210,0,0,0,0,0,0,0.017277,0,0,890.927002,28.308971,5.921291,-2.20376,0.00026,6.318089
435,210,0,0,0,0,0,0,0.017823,0,0,909.738586,28.248449,4.995032,-1.275863,-0.006406,5.155406
450,210,0,0,0,0,0,0,0.019422,0,0,946.947571,27.672707,2.724604,1.486853,-0.004172,3.103903
465,210,0,0,0,0,0,0,0.018408,0,0,968.781555,27.487108,1.329659,0.472759,-0.001608,1.411204
480,210,0,0,0,0,0,0,0.018942,0,0,1005.450562,28.148989,2.917692,1.035627,0.002177,3.096039
495,210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60,225,0,0,0,0,0.000001,0,0.011767,0,0.000001,2228.621094,20.310329,-9.932872,-5.986187,0.008369,11.59726
75,225,0,0,0,0,0,0,0.012855,0,0,2126.953613,20.370182,-10.580722,-6.10344,0.003554,12.214895
90,225,0,0,0,0,0,0,0.014788,0,0,1979.359253,21.170269,-9.81848,-6.485868,-0.003171,11.767287
105,225,0,0,0,0,0,0,0.016508,0,0,1871.631226,22.345263,-11.080047,-4.818087,-0.001322,12.082275
120,225,0,0,0,0,0,0,0.016228,0,0,1708.758789,24.042017,-10.531146,-4.470639,0.002183,11.440789
135,225,0,0,0,0,0,0,0.016217,0,0,1562.995361,24.588083,-11.830924,-4.413352,-0.000552,12.62729
150,225,0,0,0,0,0,0,0.015473,0,0,1440.599365,24.980747,-13.819185,-4.30484,-0.004655,14.474168
165,225,0,0,0,0,0,0,0.015232,0,0,1302.003418,25.593767,-17.51799,-6.475119,-0.003681,18.676378
180,225,0,0,0,0,0.000001,0,0.015952,0,0.000001,1054.239746,25.940218,-18.471838,-9.373564,-0.002766,20.714066
195,225,0,0,0,0,0.000115,0,0.016901,0,0.000115,788.928162,25.638004,-19.971445,-11.936508,-0.00405,23.266689
210,225,0,0,0,0,0.000313,0,0.017945,0,0.000313,377.260712,25.542919,-20.800735,-17.783033,-0.006849,27.366163
225,225,0,0,0,0,0.001454,0,0.018738,0,0.001454,-162.742645,25.79933,-22.191694,-24.653341,0.027597,33.170155
240,225,0,0,0,0,0.000365,0,0.019462,0,0.000365,-944.24054,26.283247,-25.760277,-30.74757,-0.005731,40.112404
255,225,0,0,0,0,0.000982,0,0.019941,0,0.000982,-2438.983154,25.918562,-21.314791,-45.657955,0.007353,50.388187
270,225,0,0,0,0,0.000634,0,0.020747,0,0.000634,-3866.199707,26.047329,-13.627427,-48.360432,0.021033,50.243793
285,225,0,0,0,0,0.000471,0,0.020306,0,0.000471,-4249.198242,25.207054,41.57328,-31.908924,0.042694,52.407242
300,225,0,0,0,0,0.000612,0,0.019562,0,0.000612,-2506.372314,26.061327,36.864124,-27.117151,-0.017138,45.763561
315,225,0,0,0,0,0.000012,0,0.019045,0,0.000012,-1329.393433,26.915062,32.168194,-13.920481,0.009885,35.050999
330,225,0,0,0,0,0.000003,0,0.018464,0,0.000003,-419.380951,27.309925,28.795074,-6.018446,0.011451,29.417309
345,225,0,0,0,0,0.000004,0,0.018038,0,0.000004,62.969749,26.973894,21.665539,-3.264869,0.000403,21.910156
360,225,0,0,0,0,0,0,0.018439,0,0,367.444458,27.463623,18.381306,0.076465,0.003217,18.381466
375,225,0,0,0,0,0.000001,0,0.017475,0,0.000001,554.263977,28.074986,14.267598,-1.527069,0.007074,14.349089
390,225,0,0,0,0,0,0,0.017858,0,0,706.733337,28.077284,12.388659,-1.947349,0.000034,12.540776
405,225,0,0,0,0,0,0,0.0174,0,0,786.506836,28.206223,9.201385,1.041517,-0.008359,9.260145
420,225,0,0,0,0,0,0,0.017135,0,0,905.482788,28.398138,6.685858,-2.232722,0.003698,7.048812
435,225,0,0,0,0,0,0,0.018417,0,0,898.325684,27.969816,5.395714,1.71436,-0.007965,5.661521
450,225,0,0,0,0,0.000047,0,0.019832,0,0.000047,984.823425,27.866577,4.453743,1.719483,0.004102,4.774145
465,225,0,0,0,0,0.000002,0,0.019898,0,0.000002,980.039673,27.209517,2.11155,0.022686,0.016264,2.111735
480,225,0,0,0,0,0,0,0.017565,0,0,1026.238403,28.484974,3.305003,1.465521,0.001383,3.615356
495,225,0,0,0,0,0,0,0.019021,0,0,1008.036438,28.823751,4.452658,2.398108,0.002377,5.05738
0,240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,240,0,0,0,0,0.000003,0,0.01077,0,0.000003,2307.662598,20.255312,-10.421579,-3.704787,-0.008566,11.060508
60,240,0,0,0,0,0,0,0.012001,0,0,2223.686523,20.048906,-10.592164,-6.11832,-0.003451,12.232244
75,240,0,0,0,0,0.000004,0,0.014009,0,0.000004,2125.743652,20.67947,-10.510811,-5.251984,-0.004668,11.749915
90,240,0,0,0,0,0,0,0.016071,0,0,1959.007813,22.000662,-9.459518,-5.423619,0.006216,10.904044
105,240,0,0,0,0,0.000002,0,0.016069,0,0.000002,1924.931763,23.919586,-10.871181,-1.777886,-0.010096,11.015605
120,240,0,0,0,0,0.000001,0,0.015214,0,0.000001,1721.820435,24.496214,-11.738161,-2.989082,-0.000831,12.112763
135,240,0,0,0,0,0,0,0.015306,0,0,1570.741455,24.934698,-13.563714,-2.59225,-0.007627,13.809205
150,240,0,0,0,0,0,0,0.015448,0,0,1460.243774,25.494804,-15.449965,-3.874815,0.010138,15.928455
165,240,0,0,0,0,0,0,0.014891,0,0,1284.158936,25.908613,-19.03212,-4.963531,-0.013079,19.668716
180,240,0,0,0,0,0.000006,0,0.016058,0,0.000006,1047.539185,26.196775,-20.796124,-7.264476,0.00184,22.028421
195,240,0,0,0,0,0.000077,0,0.017453,0,0.000077,697.204956,25.601791,-22.334969,-11.795786,-0.00423,25.258492
210,240,0,0,0,0,0.00052,0,0.018425,0,0.00052,312.474152,25.7514,-25.811932,-14.661001,-0.003635,29.685026
225,240,0,0,0,0,0.000543,0,0.019173,0,0.000543,-298.789581,26.40089,-32.22279,-15.957162,0.005007,35.957462
240,240,0,0,0,0,0.000401,0,0.019901,0,0.000401,-1276.47937,26.600725,-34.837692,-19.93503,0.012117,40.138142
255,240,0,0,0,0,0.002389,0,0.019987,0,0.002389,-3585.362305,25.846186,-52.406239,-29.395088,0.014492,60.087315
270,240,0,0,0,0,0,0,0.022071,0,0,-4791.555664,27.456644,-12.220286,4.678,-0.012373,13.085077
285,240,0,0,0,0,0.000003,0,0.022588,0,0.000003,-4818.187012,27.862028,8.311826,-3.311387,-0.00718,8.947166
300,240,0,0,0,0,0.000187,0,0.020189,0,0.000187,-3467.824951,26.292953,51.301388,-7.707075,0.003202,51.877079
315,240,0,0,0,0,0.000003,0,0.019519,0,0.000003,-1608.827148,27.148106,37.538666,-0.026164,-0.000551,37.538673
330,240,0,0,0,0,0.000057,0,0.018864,0,0.000057,-592.70166,27.297394,30.457376,4.326108,0.005546,30.763079
345,240,0,0,0,0,0,0,0.0182,0,0,-7.73652,27.569088,23.749138,4.174106,-0.000577,24.113165
360,240,0,0,0,0,0.000027,0,0.018088,0,0.000027,335.743805,27.40567,19.879972,2.647583,-0.00073,20.055498
375,240,0,0,0,0,0.000006,0,0.018322,0,0.000006,533.282959,27.507288,14.607691,1.381374,0.012747,14.672866
390,240,0,0,0,0,0,0,0.017504,0,0,703.233765,28.279373,12.017853,0.997141,0.004345,12.05915
405,240,0,0,0,0,0,0,0.017777,0,0,775.529114,28.188663,10.199629,2.573458,0.009709,10.519278
420,240,0,0,0,0,0,0,0.018818,0,0,877.406677,27.687344,5.994061,-0.123348,-0.008753,5.995336
435,240,0,0,0,0,0.000001,0,0.018999,0,0.000001,896.535095,28.106304,4.713571,3.510809,-0.002346,5.877375
450,240,0,0,0,0,0,0,0.019121,0,0,937.258362,28.182596,3.962171,3.387696,0.000298,5.212992
465,240,0,0,0,0,0,0,0.018959,0,0,975.978027,27.991583,3.883177,3.047003,-0.000694,4.935919
480,240,0,0,0,0,0,0,0.019035,0,0,1008.484131,28.289429,3.884214,2.319211,-0.002866,4.523921
495,240,0,0,0,0,0,0,0.019247,0,0,1032.34729,28.91571,4.901931,2.546297,0.001984,5.523818
0,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,255,0,0,0,0,0,0,0.011015,0,0,2314.981201,19.915495,-11.014133,-4.696864,0.002772,11.973792
60,255,0,0,0,0,0,0,0.013049,0,0,2228.107666,20.11669,-10.99751,-4.856188,0.002824,12.021972
75,255,0,0,0,0,0,0,0.01519,0,0,2115.838135,21.36998,-10.389148,-3.881663,0.000471,11.090613
